clientkey,medid,lastmodifieddatetime,unitcost,hdp_shardid,sourcesystemkey
11923,10003914,2020-08-06 04:16:38.96,47.758,6,2
11923,10003919,2020-08-06 04:16:38.96,0.0365,6,2
11923,10003923,2020-08-06 04:16:38.96,0.04429,6,2
11923,10003924,2020-08-06 04:16:38.96,0.0454,6,2
11923,10003932,2020-08-06 04:16:38.96,0.0152,6,2
11923,10003936,2020-08-06 04:16:38.96,0.632,6,2
11923,10003938,2020-08-06 04:16:38.96,0.09917,6,2
11923,10003939,2020-08-06 04:16:38.96,0.09917,6,2
11923,10003940,2020-08-06 04:16:38.96,0.103,6,2
11923,10003941,2020-08-06 04:16:38.96,0.218,6,2
11923,10003950,2020-08-06 04:16:38.96,0.4069,6,2
11923,10003951,2020-08-06 04:16:38.96,0.35405,6,2
11923,10003952,2020-08-06 04:16:38.96,3.2165,6,2
11923,10003962,2020-08-06 04:16:38.96,0.4823,6,2
11923,10003963,2020-08-06 04:16:38.96,0.1235,6,2
11923,10003964,2020-08-06 04:16:38.96,0.2639,6,2
11923,10003965,2020-08-06 04:16:38.96,0.31038,6,2
11923,10003974,2020-08-06 04:16:38.96,0.15981,6,2
11923,10003977,2020-08-06 04:16:38.96,0.03859,6,2
11923,10003978,2020-08-06 04:16:38.96,0.0325,6,2
11923,10003980,2020-08-06 04:16:38.96,0.026,6,2
11923,10003981,2020-08-06 04:16:38.96,0.25133,6,2
11923,10003983,2020-08-06 04:16:38.96,0.03739,6,2
11923,10003999,2020-08-06 04:16:38.96,2.85567,6,2
11923,10004000,2020-08-06 04:16:38.96,2.96675,6,2
11923,10004001,2020-08-06 04:16:38.96,2.8555,6,2
11923,10004009,2020-08-06 04:16:38.96,0.1185,6,2
11923,10004010,2020-08-06 04:16:38.96,0.1185,6,2
11923,10004028,2020-08-06 04:16:38.96,0.096,6,2
11923,10004029,2020-08-06 04:16:38.96,0.1455,6,2
11923,10004038,2020-08-06 04:16:38.96,23.772,6,2
11923,10004039,2020-08-06 04:16:38.96,1.125,6,2
11923,10004041,2020-08-06 04:16:38.96,2.112,6,2
11923,10004045,2020-08-06 04:16:38.96,1.97589,6,2
11923,10004046,2020-08-06 04:16:38.96,0.072,6,2
11923,10004047,2020-08-06 04:16:38.96,0.065,6,2
11923,10004048,2020-08-06 04:16:38.96,0.1,6,2
11923,10004052,2020-08-06 04:16:38.96,0.0799,6,2
11923,10004054,2020-08-06 04:16:38.96,0.083,6,2
11923,10004055,2020-08-06 04:16:38.96,0.102,6,2
11923,10004056,2020-08-06 04:16:38.96,0.1035,6,2
11923,10004060,2020-08-06 04:16:38.96,0.84444,6,2
11923,10004062,2020-08-06 04:16:38.96,51.98,6,2
11923,10004074,2020-08-06 04:16:38.96,0.0706,6,2
11923,10004076,2020-08-06 04:16:38.96,13.6318,6,2
11923,10004078,2020-08-06 04:16:38.96,0.362,6,2
11923,10004080,2020-08-06 04:16:38.96,40.18,6,2
11923,10004223,2020-08-06 04:16:38.96,7.4617,6,2
11923,10004311,2020-08-06 04:16:38.96,0.748,6,2
11923,10004318,2020-08-06 04:16:38.96,5.256,6,2
11923,10004319,2020-08-06 04:16:38.96,5.256,6,2
11923,10004321,2020-08-06 04:16:38.96,2.56667,6,2
11923,10004344,2020-08-06 04:16:38.96,5.68144,6,2
11923,10004433,2020-08-06 04:16:38.96,1.0135,6,2
11923,10004570,2020-08-06 04:16:38.96,2.7794,6,2
11923,10004599,2020-08-06 04:16:38.96,33.69,6,2
11923,10004624,2020-08-06 04:16:38.96,0.48233,6,2
11923,10004628,2020-08-06 04:16:38.96,89.706,6,2
11923,10004629,2020-08-06 04:16:38.96,97.8,6,2
11923,10004630,2020-08-06 04:16:38.96,45.65,6,2
11923,10004632,2020-08-06 04:16:38.96,68.47,6,2
11923,10004633,2020-08-06 04:16:38.96,69.82,6,2
11923,10004641,2020-08-06 04:16:38.96,3.3588,6,2
11923,10004642,2020-08-06 04:16:38.96,9.74,6,2
11923,10004682,2020-08-06 04:16:38.96,1.84183,6,2
11923,10004684,2020-08-06 04:16:38.96,0.129,6,2
11923,10004686,2020-08-06 04:16:38.96,0.3709,6,2
11923,10004704,2020-08-06 04:16:38.96,0.109,6,2
11923,10004706,2020-08-06 04:16:38.96,2.584,6,2
11923,10004708,2020-08-06 04:16:38.96,4.21,6,2
11923,10004709,2020-08-06 04:16:38.96,1.70571,6,2
11923,10004718,2020-08-06 04:16:38.96,10.252,6,2
11923,10004719,2020-08-06 04:16:38.96,0.1273,6,2
11923,10004720,2020-08-06 04:16:38.96,0.23,6,2
11923,10004728,2020-08-06 04:16:38.96,0.1478,6,2
11923,10004732,2020-08-06 04:16:38.96,0.2925,6,2
11923,10004752,2020-08-06 04:16:38.96,1.266,6,2
11923,10004756,2020-08-06 04:16:38.96,10.8825,6,2
11923,10004758,2020-08-06 04:16:38.96,10.8825,6,2
11923,10004759,2020-08-06 04:16:38.96,6.99875,6,2
11923,10004760,2020-08-06 04:16:38.96,10.8825,6,2
11923,10004762,2020-08-06 04:16:38.96,0.03477,6,2
11923,10004763,2020-08-06 04:16:38.96,0.03418,6,2
11923,10004774,2020-08-06 04:16:38.96,2.7022,6,2
11923,10004775,2020-08-06 04:16:38.96,2.7022,6,2
11923,10004777,2020-08-06 04:16:38.96,2.7022,6,2
11923,10004779,2020-08-06 04:16:38.96,3.00918,6,2
11923,10004780,2020-08-06 04:16:38.96,127.8,6,2
11923,10004796,2020-08-06 04:16:38.96,2.2805,6,2
11923,10004798,2020-08-06 04:16:38.96,4296.0,6,2
11923,10004799,2020-08-06 04:16:38.96,0.4363,6,2
11923,10004800,2020-08-06 04:16:38.96,0.8412,6,2
11923,10004801,2020-08-06 04:16:38.96,139.095,6,2
11923,10004808,2020-08-06 04:16:38.96,7.254,6,2
11923,10004815,2020-08-06 04:16:38.96,0.25855,6,2
11923,10004823,2020-08-06 04:16:38.96,3.2025,6,2
11923,10004831,2020-08-06 04:16:38.96,1.3968,6,2
11923,10004833,2020-08-06 04:16:38.96,0.4695,6,2
11923,10004834,2020-08-06 04:16:38.96,64.199,6,2
11923,10004835,2020-08-06 04:16:38.96,1.3,6,2
11923,10004839,2020-08-06 04:16:38.96,0.02632,6,2
11923,10004887,2020-08-06 04:16:38.96,0.09,6,2
11923,10004895,2020-08-06 04:16:38.96,4.44433,6,2
11923,10004920,2020-08-06 04:16:38.96,0.0,6,2
11923,10004941,2020-08-06 04:16:38.96,1.06,6,2
11923,10004943,2020-08-06 04:16:38.96,0.9,6,2
11923,10004954,2020-08-06 04:16:38.96,1.51,6,2
11923,10004973,2020-08-06 04:16:38.96,0.235,6,2
11923,10004980,2020-08-06 04:16:38.96,0.02824,6,2
11923,10004981,2020-08-06 04:16:38.96,0.01776,6,2
11923,10004991,2020-08-06 04:16:38.96,0.17422,6,2
11923,10004996,2020-08-06 04:16:38.96,0.033,6,2
11923,10005008,2020-08-06 04:16:38.96,0.00367,6,2
11923,10005014,2020-08-06 04:16:38.96,0.1824,6,2
11923,10005048,2020-08-06 04:16:38.96,2.4403,6,2
11923,10005051,2020-08-06 04:16:38.96,1.0444,6,2
11923,10005052,2020-08-06 04:16:38.96,0.8827,6,2
11923,10005057,2020-08-06 04:16:38.96,1.3,6,2
11923,10005064,2020-08-06 04:16:38.96,0.1755,6,2
11923,10005065,2020-08-06 04:16:38.96,0.097,6,2
11923,10005067,2020-08-06 04:16:38.96,0.22,6,2
11923,10005076,2020-08-06 04:16:38.96,8.63,6,2
11923,10005077,2020-08-06 04:16:38.96,2.26,6,2
11923,10005078,2020-08-06 04:16:38.96,4.082,6,2
11923,10005079,2020-08-06 04:16:38.96,6.432,6,2
11923,10005082,2020-08-06 04:16:38.96,0.08484,6,2
11923,10005086,2020-08-06 04:16:38.96,0.07167,6,2
11923,10005096,2020-08-06 04:16:38.96,0.63,6,2
11923,10005129,2020-08-06 04:16:38.96,0.1124,6,2
11923,10005132,2020-08-06 04:16:38.96,0.1092,6,2
11923,10005134,2020-08-06 04:16:38.96,0.1092,6,2
11923,10005136,2020-08-06 04:16:38.96,0.5187,6,2
11923,10005235,2020-08-06 04:16:38.96,0.22525,6,2
11923,10005237,2020-08-06 04:16:38.96,0.15342,6,2
11923,10005238,2020-08-06 04:16:38.96,0.00571,6,2
11923,10005258,2020-08-06 04:16:38.96,58.702,6,2
11923,10005259,2020-08-06 04:16:38.96,0.1012,6,2
11923,10005260,2020-08-06 04:16:38.96,0.05972,6,2
11923,10005261,2020-08-06 04:16:38.96,0.06422,6,2
11923,10005267,2020-08-06 04:16:38.96,0.50943,6,2
11923,10005268,2020-08-06 04:16:38.96,0.1363,6,2
11923,10005271,2020-08-06 04:16:38.96,0.0717,6,2
11923,10005274,2020-08-06 04:16:38.96,27.61,6,2
11923,10005276,2020-08-06 04:16:38.96,96.35,6,2
11923,10005278,2020-08-06 04:16:38.96,0.3913,6,2
11923,10005279,2020-08-06 04:16:38.96,1.975,6,2
11923,10005281,2020-08-06 04:16:38.96,0.931,6,2
11923,10005285,2020-08-06 04:16:38.96,2.0508,6,2
11923,10005299,2020-08-06 04:16:38.96,0.06267,6,2
11923,10005315,2020-08-06 04:16:38.96,1.2,6,2
11923,10005334,2020-08-06 04:16:38.96,4.776,6,2
11923,10005344,2020-08-06 04:16:38.96,0.23905,6,2
11923,10005346,2020-08-06 04:16:38.96,0.0263,6,2
11923,10005347,2020-08-06 04:16:38.96,0.0274,6,2
11923,10005353,2020-08-06 04:16:38.96,0.95,6,2
11923,10005371,2020-08-06 04:16:38.96,0.1385,6,2
11923,10005374,2020-08-06 04:16:38.96,6.277,6,2
11923,10005387,2020-08-06 04:16:38.96,0.0,6,2
11923,10005393,2020-08-06 04:16:38.96,0.50644,6,2
11923,10005413,2020-08-06 04:16:38.96,0.0075,6,2
11923,10005414,2020-08-06 04:16:38.96,0.1832,6,2
11923,10005415,2020-08-06 04:16:38.96,1.487,6,2
11923,10005418,2020-08-06 04:16:38.96,554.84,6,2
11923,10005440,2020-08-06 04:16:38.96,0.2336,6,2
11923,10005442,2020-08-06 04:16:38.96,0.11233,6,2
11923,10005469,2020-08-06 04:16:38.96,0.09,6,2
11923,10005470,2020-08-06 04:16:38.96,0.2592,6,2
11923,10005471,2020-08-06 04:16:38.96,0.007,6,2
11923,10005475,2020-08-06 04:16:38.96,0.135,6,2
11923,10005477,2020-08-06 04:16:38.96,0.16,6,2
11923,10005483,2020-08-06 04:16:38.96,0.0397,6,2
11923,10005484,2020-08-06 04:16:38.96,0.0868,6,2
11923,10005485,2020-08-06 04:16:38.96,0.0916,6,2
11923,10005499,2020-08-06 04:16:38.96,68.4824,6,2
11923,10005518,2020-08-06 04:16:38.96,0.00915,6,2
11923,10005523,2020-08-06 04:16:38.96,1.30174,6,2
11923,10005525,2020-08-06 04:16:38.96,0.1509,6,2
11923,10005534,2020-08-06 04:16:38.96,0.05867,6,2
11923,10005536,2020-08-06 04:16:38.96,3.36,6,2
11923,10005539,2020-08-06 04:16:38.96,1.234,6,2
11923,10005561,2020-08-06 04:16:38.96,2.0773,6,2
11923,10005587,2020-08-06 04:16:38.96,0.457,6,2
11923,10005588,2020-08-06 04:16:38.96,0.3528,6,2
11923,10005599,2020-08-06 04:16:38.96,88.31,6,2
11923,10005612,2020-08-06 04:16:38.96,0.02016,6,2
11923,10005613,2020-08-06 04:16:38.96,0.0728,6,2
11923,10005615,2020-08-06 04:16:38.96,0.2773,6,2
11923,10005616,2020-08-06 04:16:38.96,0.455,6,2
11923,10005617,2020-08-06 04:16:38.96,0.28292,6,2
11923,10005620,2020-08-06 04:16:38.96,0.0426,6,2
11923,10005625,2020-08-06 04:16:38.96,99.0,6,2
11923,10005651,2020-08-06 04:16:38.96,0.02187,6,2
11923,10005656,2020-08-06 04:16:38.96,0.047,6,2
11923,10005657,2020-08-06 04:16:38.96,0.0483,6,2
11923,10005661,2020-08-06 04:16:38.96,0.01358,6,2
11923,10005666,2020-08-06 04:16:38.96,0.081,6,2
11923,10005667,2020-08-06 04:16:38.96,0.084,6,2
11923,10005673,2020-08-06 04:16:38.96,0.66,6,2
11923,10005675,2020-08-06 04:16:38.96,0.596,6,2
11923,10005676,2020-08-06 04:16:38.96,0.2888,6,2
11923,10005677,2020-08-06 04:16:38.96,0.73,6,2
11923,10005678,2020-08-06 04:16:38.96,1.646,6,2
11923,10005687,2020-08-06 04:16:38.96,966.26,6,2
11923,10005688,2020-08-06 04:16:38.96,322.09,6,2
11923,10005728,2020-08-06 04:16:38.96,5.12,6,2
11923,10005730,2020-08-06 04:16:38.96,0.07178,6,2
11923,10005779,2020-08-06 04:16:38.96,0.382,6,2
11923,10005780,2020-08-06 04:16:38.96,0.04167,6,2
11923,10005789,2020-08-06 04:16:38.96,0.0299,6,2
11923,10005790,2020-08-06 04:16:38.96,0.04615,6,2
11923,10005795,2020-08-06 04:16:38.96,0.04676,6,2
11923,10005818,2020-08-06 04:16:38.96,0.071,6,2
11923,10005877,2020-08-06 04:16:38.96,0.406,6,2
11923,10005881,2020-08-06 04:16:38.96,0.0578,6,2
11923,10005883,2020-08-06 04:16:38.96,0.0767,6,2
11923,10005884,2020-08-06 04:16:38.96,0.09761,6,2
11923,10005885,2020-08-06 04:16:38.96,0.10619,6,2
11923,10005887,2020-08-06 04:16:38.96,0.69616,6,2
11923,10005946,2020-08-06 04:16:38.96,0.60074,6,2
11923,10005950,2020-08-06 04:16:38.96,2.808,6,2
11923,10005955,2020-08-06 04:16:38.96,0.00332,6,2
11923,10005957,2020-08-06 04:16:38.96,0.027,6,2
11923,10005960,2020-08-06 04:16:38.96,0.29388,6,2
11923,10005962,2020-08-06 04:16:38.96,2.4624,6,2
11923,10005969,2020-08-06 04:16:38.96,0.9604,6,2
11923,10005972,2020-08-06 04:16:38.96,0.104,6,2
11923,10005985,2020-08-06 04:16:38.96,0.45,6,2
11923,10005990,2020-08-06 04:16:38.96,27.14,6,2
11923,10005996,2020-08-06 04:16:38.96,127.34,6,2
11923,10006003,2020-08-06 04:16:38.96,22.98,6,2
11923,10006006,2020-08-06 04:16:38.96,42.67,6,2
11923,10006040,2020-08-06 04:16:38.96,0.01901,6,2
11923,10006095,2020-08-06 04:16:38.96,0.56,6,2
11923,10006098,2020-08-06 04:16:38.96,0.56,6,2
11923,10006149,2020-08-06 04:16:38.96,2.9789,6,2
11923,10006151,2020-08-06 04:16:38.96,0.13641,6,2
11923,10006153,2020-08-06 04:16:38.96,0.4436,6,2
11923,10006154,2020-08-06 04:16:38.96,0.1706,6,2
11923,10006174,2020-08-06 04:16:38.96,0.1911,6,2
11923,10006179,2020-08-06 04:16:38.96,0.0,6,2
11923,10006210,2020-08-06 04:16:38.96,0.03179,6,2
11923,10006216,2020-08-06 04:16:38.96,0.05398,6,2
11923,10006223,2020-08-06 04:16:38.96,4.4308,6,2
11923,10006226,2020-08-06 04:16:38.96,8.4718,6,2
11923,10006228,2020-08-06 04:16:38.96,18.81,6,2
11923,10006231,2020-08-06 04:16:38.96,0.03214,6,2
11923,10006237,2020-08-06 04:16:38.96,0.4475,6,2
11923,10006240,2020-08-06 04:16:38.96,0.4914,6,2
11923,10006241,2020-08-06 04:16:38.96,0.05655,6,2
11923,10006243,2020-08-06 04:16:38.96,0.286,6,2
11923,10006251,2020-08-06 04:16:38.96,0.01569,6,2
11923,10006252,2021-03-25 03:24:02.6,1.9,6,2
11923,10006253,2020-08-06 04:16:38.96,1.622,6,2
11923,10006256a,2021-03-25 03:24:02.6,1.65,6,2
11923,10006257a,2021-03-25 03:24:02.6,1.65,6,2
11923,10006258,2020-08-06 04:16:38.96,1.39195,6,2
11923,10006266,2020-08-06 04:16:38.96,0.1456,6,2
11923,10006268,2020-08-06 04:16:38.96,0.18655,6,2
11923,10006269,2020-08-06 04:16:38.96,0.0,6,2
11923,10006276,2020-08-06 04:16:38.96,0.11576,6,2
11923,10006286,2020-08-06 04:16:38.96,0.58,6,2
11923,10006288,2020-08-06 04:16:38.96,0.2296,6,2
11923,10006293,2020-08-06 04:16:38.96,0.064,6,2
11923,10006295,2020-08-06 04:16:38.96,0.1365,6,2
11923,10006301,2020-08-06 04:16:38.96,0.0942,6,2
11923,10006302,2020-08-06 04:16:38.96,0.1073,6,2
11923,10006306,2020-08-06 04:16:38.96,5.31,6,2
11923,10006317,2020-08-06 04:16:38.96,0.53,6,2
11923,10006321,2020-08-06 04:16:38.96,0.55,6,2
11923,10006322,2020-08-06 04:16:38.96,0.53,6,2
11923,10006385,2020-08-06 04:16:38.96,0.101,6,2
11923,10006386,2020-08-06 04:16:38.96,0.01949,6,2
11923,10006387,2020-08-06 04:16:38.96,0.02525,6,2
11923,10006391,2020-08-06 04:16:38.96,0.03452,6,2
11923,10006393,2020-08-06 04:16:38.96,0.03231,6,2
11923,10006394,2020-08-06 04:16:38.96,0.03897,6,2
11923,10006395,2020-08-06 04:16:38.96,0.0455,6,2
11923,10006397,2020-08-06 04:16:38.96,6.95,6,2
11923,10006431,2020-08-06 04:16:38.96,5.73548,6,2
11923,10006435,2020-08-06 04:16:38.96,1.05537,6,2
11923,10006450,2020-08-06 04:16:38.96,21.16,6,2
11923,10006451,2020-08-06 04:16:38.96,4.99,6,2
11923,10006452,2020-08-06 04:16:38.96,9.71,6,2
11923,10006460,2020-08-06 04:16:38.96,0.1044,6,2
11923,10006461,2020-08-06 04:16:38.96,0.2291,6,2
11923,10006462,2020-08-06 04:16:38.96,0.3328,6,2
11923,10006687,2020-08-06 04:16:38.96,0.1333,6,2
11923,10006690,2020-08-06 04:16:38.96,0.642,6,2
11923,10006691,2020-08-06 04:16:38.96,2.4425,6,2
11923,10006693,2020-08-06 04:16:38.96,83.94667,6,2
11923,10006694,2020-08-06 04:16:38.96,0.13867,6,2
11923,10006695,2020-08-06 04:16:38.96,0.16435,6,2
11923,10006697,2020-08-06 04:16:38.96,9.91,6,2
11923,10006706,2020-08-06 04:16:38.96,684.2,6,2
11923,10006864,2020-08-06 04:16:38.96,187.7375,6,2
11923,10006872,2020-08-06 04:16:38.96,212.24,6,2
11923,10006975,2020-08-06 04:16:38.96,0.06789,6,2
11923,10006977,2020-08-06 04:16:38.96,1.62894,6,2
11923,10006979,2020-08-06 04:16:38.96,1.55167,6,2
11923,10006982,2020-08-06 04:16:38.96,5.102,6,2
11923,10006990,2020-08-06 04:16:38.96,0.0931,6,2
11923,10006995,2020-08-06 04:16:38.96,6.2,6,2
11923,10007014,2020-08-06 04:16:38.96,0.02974,6,2
11923,10007015,2020-08-06 04:16:38.96,0.113,6,2
11923,10007017,2020-08-06 04:16:38.96,1374.98,6,2
11923,10007023,2020-08-06 04:16:38.96,248.976,6,2
11923,10007026,2020-08-06 04:16:38.96,0.068,6,2
11923,10007027,2020-08-06 04:16:38.96,0.0737,6,2
11923,10007030,2020-08-06 04:16:38.96,0.01592,6,2
11923,10007036,2020-08-06 04:16:38.96,0.3332,6,2
11923,10007037,2020-08-06 04:16:38.96,0.06858,6,2
11923,10007038,2020-08-06 04:16:38.96,0.45473,6,2
11923,10007039,2020-08-06 04:16:38.96,0.49914,6,2
11923,10007049,2020-08-06 04:16:38.96,11.616,6,2
11923,10007053,2020-08-06 04:16:38.96,1.21833,6,2
11923,10007070,2020-08-06 04:16:38.96,3.39667,6,2
11923,10007081,2020-08-06 04:16:38.96,0.09167,6,2
11923,10007087,2020-08-06 04:16:38.96,1.3,6,2
11923,10007089,2020-08-06 04:16:38.96,0.356,6,2
11923,10007090,2020-08-06 04:16:38.96,0.22733,6,2
11923,10007093,2020-08-06 04:16:38.96,0.16242,6,2
11923,10007094,2020-08-06 04:16:38.96,0.1555,6,2
11923,10007103,2020-08-06 04:16:38.96,5.166,6,2
11923,10007104,2020-08-06 04:16:38.96,0.6888,6,2
11923,10007106,2020-08-06 04:16:38.96,0.27509,6,2
11923,10007321,2020-08-06 04:16:38.96,0.0692,6,2
11923,10007322,2020-08-06 04:16:38.96,0.1185,6,2
11923,10007325,2020-08-06 04:16:38.96,0.07117,6,2
11923,10007326,2020-08-06 04:16:38.96,0.19275,6,2
11923,10007336,2020-08-06 04:16:38.96,0.83714,6,2
11923,10007339,2020-08-06 04:16:38.96,0.05983,6,2
11923,10007344,2020-08-06 04:16:38.96,0.00157,6,2
11923,10007346,2020-08-06 04:16:38.96,0.00307,6,2
11923,10007348,2020-08-06 04:16:38.96,0.0,6,2
11923,10007361,2020-08-06 04:16:38.96,0.01392,6,2
11923,10007362,2020-08-06 04:16:38.96,0.01051,6,2
11923,10007367,2020-08-06 04:16:38.96,4.58003,6,2
11923,10007368,2020-08-06 04:16:38.96,13.56717,6,2
11923,10007370,2020-08-06 04:16:38.96,0.0997,6,2
11923,10007373,2020-08-06 04:16:38.96,0.0775,6,2
11923,10007378,2020-08-06 04:16:38.96,0.314,6,2
11923,10007380,2020-08-06 04:16:38.96,0.03929,6,2
11923,10007390,2020-08-06 04:16:38.96,5.26,6,2
11923,10007419,2020-08-06 04:16:38.96,8.5,6,2
11923,10007420,2020-08-06 04:16:38.96,0.268,6,2
11923,10007421,2020-08-06 04:16:38.96,0.268,6,2
11923,10007440,2020-08-06 04:16:38.96,370.69,6,2
11923,10007443,2020-08-06 04:16:38.96,0.111,6,2
11923,10007447,2020-08-06 04:16:38.96,0.7718,6,2
11923,10007448,2020-08-06 04:16:38.96,4.0,6,2
11923,10007455,2020-08-06 04:16:38.96,657.53,6,2
11923,10007457,2020-08-06 04:16:38.96,783.56,6,2
11923,10007463,2020-08-06 04:16:38.96,0.2037,6,2
11923,10007471,2020-08-06 04:16:38.96,1.2,6,2
11923,10007484,2020-08-06 04:16:38.96,0.06211,6,2
11923,10007487,2020-08-06 04:16:38.96,0.4646,6,2
11923,10007489,2020-08-06 04:16:38.96,0.56767,6,2
11923,10007493,2020-08-06 04:16:38.96,0.1027,6,2
11923,10007494,2020-08-06 04:16:38.96,0.1171,6,2
11923,10007495,2020-08-06 04:16:38.96,0.1277,6,2
11923,10007496,2020-08-06 04:16:38.96,0.09892,6,2
11923,10007497,2020-08-06 04:16:38.96,0.11304,6,2
11923,10007498,2020-08-06 04:16:38.96,0.1527,6,2
11923,10007499,2020-08-06 04:16:38.96,0.12,6,2
11923,10007500,2020-08-06 04:16:38.96,0.1581,6,2
11923,10007501,2020-08-06 04:16:38.96,0.57,6,2
11923,10007502,2020-08-06 04:16:38.96,0.136,6,2
11923,10007503,2020-08-06 04:16:38.96,0.15028,6,2
11923,10007504,2020-08-06 04:16:38.96,0.2166,6,2
11923,10007505,2020-08-06 04:16:38.96,20.445,6,2
11923,10007506,2020-08-06 04:16:38.96,56.84,6,2
11923,10007509,2020-08-06 04:16:38.96,0.04096,6,2
11923,10007510,2020-08-06 04:16:38.96,0.07613,6,2
11923,10007511,2020-08-06 04:16:38.96,0.165,6,2
11923,10007513,2020-08-06 04:16:38.96,0.0442,6,2
11923,10007515,2020-08-06 04:16:38.96,0.06623,6,2
11923,10007520,2020-08-06 04:16:38.96,0.4606,6,2
11923,10007521,2020-08-06 04:16:38.96,0.146,6,2
11923,10007522,2020-08-06 04:16:38.96,1.2286,6,2
11923,10007523,2020-08-06 04:16:38.96,0.576,6,2
11923,10007524,2020-08-06 04:16:38.96,0.4074,6,2
11923,10007535,2020-08-06 04:16:38.96,0.20567,6,2
11923,10007536,2020-08-06 04:16:38.96,49.4,6,2
11923,10007540,2020-08-06 04:16:38.96,0.186,6,2
11923,10007541,2020-08-06 04:16:38.96,5.275,6,2
11923,10007543,2020-08-06 04:16:38.96,1.51,6,2
11923,10007551,2020-08-06 04:16:38.96,0.0498,6,2
11923,10007555,2020-08-06 04:16:38.96,0.032,6,2
11923,10007558,2020-08-06 04:16:38.96,0.05116,6,2
11923,10007559,2020-08-06 04:16:38.96,0.304,6,2
11923,10007560,2020-08-06 04:16:38.96,0.026,6,2
11923,10007561,2020-08-06 04:16:38.96,0.03606,6,2
11923,10007562,2020-08-06 04:16:38.96,0.06745,6,2
11923,10007563,2020-08-06 04:16:38.96,0.016,6,2
11923,10007568,2020-08-06 04:16:38.96,0.0184,6,2
11923,10007569,2020-08-06 04:16:38.96,0.0195,6,2
11923,10007571,2020-08-06 04:16:38.96,0.0184,6,2
11923,10007572,2020-08-06 04:16:38.96,0.31206,6,2
11923,10007577,2020-08-06 04:16:38.96,3.1224,6,2
11923,10007581,2020-08-06 04:16:38.96,3.55,6,2
11923,10007601,2020-08-06 04:16:38.96,1.99,6,2
11923,10007602,2020-08-06 04:16:38.96,0.6958,6,2
11923,10007604,2020-08-06 04:16:38.96,0.7038,6,2
11923,10007615,2020-08-06 04:16:38.96,0.2068,6,2
11923,10007616,2020-08-06 04:16:38.96,0.0191,6,2
11923,10007617,2020-08-06 04:16:38.96,0.2592,6,2
11923,10007619,2020-08-06 04:16:38.96,0.04366,6,2
11923,10007621,2020-08-06 04:16:38.96,0.0329,6,2
11923,10007622,2020-08-06 04:16:38.96,0.0869,6,2
11923,10007625,2020-08-06 04:16:38.96,0.11,6,2
11923,10007626,2020-08-06 04:16:38.96,0.0577,6,2
11923,10007632,2020-08-06 04:16:38.96,0.194,6,2
11923,10007634,2020-08-06 04:16:38.96,0.20516,6,2
11923,10007655,2020-08-06 04:16:38.96,0.0414,6,2
11923,10007659,2020-08-06 04:16:38.96,0.227,6,2
11923,10007668,2020-08-06 04:16:38.96,0.6925,6,2
11923,10007673,2020-08-06 04:16:38.96,0.0,6,2
11923,10007676,2020-08-06 04:16:38.96,0.0284,6,2
11923,10007677,2020-08-06 04:16:38.96,0.05,6,2
11923,10007681,2020-08-06 04:16:38.96,0.45251,6,2
11923,10007682,2020-08-06 04:16:38.96,0.65805,6,2
11923,10007720,2020-08-06 04:16:38.96,109.108,6,2
11923,10007728,2020-08-06 04:16:38.96,0.01525,6,2
11923,10007752,2020-08-06 04:16:38.96,0.05983,6,2
11923,10007753,2020-08-06 04:16:38.96,0.00774,6,2
11923,10007760,2020-08-06 04:16:38.96,0.06512,6,2
11923,10007766,2020-08-06 04:16:38.96,0.01576,6,2
11923,10007768,2020-08-06 04:16:38.96,0.0185,6,2
11923,10007810,2020-08-06 04:16:38.96,0.01869,6,2
11923,10007833,2020-08-06 04:16:38.96,2.81429,6,2
11923,10007835,2020-08-06 04:16:38.96,2.05,6,2
11923,10007843,2020-08-06 04:16:38.96,2.89833,6,2
11923,10007846,2020-08-06 04:16:38.96,0.42743,6,2
11923,10007847,2020-08-06 04:16:38.96,0.5137,6,2
11923,10007859,2020-08-06 04:16:38.96,0.06151,6,2
11923,10007860,2020-08-06 04:16:38.96,0.12192,6,2
11923,10007865,2020-08-06 04:16:38.96,3.15289,6,2
11923,10007866,2020-08-06 04:16:38.96,0.25955,6,2
11923,10007868,2020-08-06 04:16:38.96,0.07083,6,2
11923,10007872,2020-08-06 04:16:38.96,0.1159,6,2
11923,10007873,2020-08-06 04:16:38.96,0.2055,6,2
11923,10007876,2020-08-06 04:16:38.96,0.1165,6,2
11923,10007877,2020-08-06 04:16:38.96,3.7776,6,2
11923,10007885,2020-08-06 04:16:38.96,0.14167,6,2
11923,10007893,2020-08-06 04:16:38.96,0.9215,6,2
11923,10007895,2021-03-26 03:24:35.477,2.34,6,2
11923,10007897,2020-08-06 04:16:38.96,1.5811,6,2
11923,10007898,2020-08-06 04:16:38.96,1.6393,6,2
11923,10007929,2020-08-06 04:16:38.96,1.39533,6,2
11923,10007939,2020-08-06 04:16:38.96,1.03475,6,2
11923,10007940,2020-08-06 04:16:38.96,0.15771,6,2
11923,10008003,2020-08-06 04:16:38.96,42.26,6,2
11923,10008008,2020-08-06 04:16:38.96,0.06066,6,2
11923,10008013,2020-08-06 04:16:38.96,0.0,6,2
11923,10008017,2020-08-06 04:16:38.96,0.2327,6,2
