,skclientkey,medid,device_naturalkey,Last_Removal_month,First_Removal_month,Month_w_Removal_count,Avg_Inventory_Qty_training_peroid,Min_Removal_Qty,Max_Removal_Qty,Avg_Removal_Qty,Frequency_of_Removals,max_par_level,standardstockwithindispensingdeviceflag,100avgdailyusage30,inventoryquantity,dist_eed,y_df,y_predict,modified_y_predict_less_cons,transactionquantity,Dashboard Estimate,MSE_Dashboard,MSE_Estimator_Model,MAE_Estimator_Model,MAE_Dashboard,y_removal_group,MSE_Group_Model,MAE_Group_Model
12,13535,00139,-2147440891,12,12,2,14,4.0,4.0,4,0.0,10,0,0.0,13,91.0,0.0,7.078040267010463,4.0,4.0,5.0,25.0,16.0,4.0,5.0,0.0,0.0,0.0
13,13535,00141,-2147440893,6,6,2,17,17.0,17.0,17,0.0,5,0,0.0,17,275.0,0.0,5.707413543161765,5.0,17.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
14,13535,00154,-2147440893,11,9,3,23,2.0,15.0,6,1.0,16,0,0.0,17,60.0,0.0,10.123782696750347,10.0,15.0,7.0,49.0,100.0,10.0,7.0,0.0,0.0,0.0
15,13535,00154,-2147440892,9,9,2,25,25.0,25.0,25,0.0,12,0,13.0,22,60.0,0.0,7.628981546640068,7.0,25.0,9.0,81.0,49.0,7.0,9.0,0.0,0.0,0.0
16,13535,00154,-2147440892,9,9,2,25,25.0,25.0,25,0.0,12,0,13.0,22,60.0,0.0,7.628981546640068,7.0,25.0,9.0,81.0,49.0,7.0,9.0,0.0,0.0,0.0
17,13535,00163,-2147440892,15,15,2,4,2.0,2.0,2,0.0,6,0,16.0,5,456.0,0.0,3.1861036492031207,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
18,13535,00163,-2147440892,15,15,2,4,2.0,2.0,2,0.0,6,0,16.0,5,456.0,0.0,3.1861036492031207,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
19,13535,00217,-2147440892,14,7,14,3,1.0,3.0,1,0.5384615384615384,12,0,6.0,11,943.0,0.0,0.8830495667985776,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,13535,00217,-2147440892,14,7,14,3,1.0,3.0,1,0.5384615384615384,12,0,6.0,11,943.0,0.0,0.8830495667985776,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,13535,00218,-2147440892,9,7,3,3,1.0,3.0,2,1.0,3,0,6.0,2,244.0,0.0,0.5899416800010583,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,13535,00218,-2147440892,9,7,3,3,1.0,3.0,2,1.0,3,0,6.0,2,244.0,0.0,0.5899416800010583,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,13535,00219,-2147440893,16,6,2,20,20.0,20.0,20,10.0,8,0,0.0,10,364.0,0.0,4.323477427773707,4.0,20.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
24,13535,00219,-2147440893,16,6,2,20,20.0,20.0,20,10.0,8,0,0.0,10,364.0,0.0,4.323477427773707,4.0,20.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
25,13535,00262,-2147440892,7,7,2,2,1.0,1.0,1,0.0,9,0,63.0,8,852.0,0.0,-1.056722107738727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,13535,00262,-2147440892,7,7,2,2,1.0,1.0,1,0.0,9,0,63.0,8,852.0,0.0,-1.056722107738727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,13535,00314,-2147440891,14,5,3,2,1.0,1.0,1,4.5,2,0,0.0,2,487.0,0.0,-0.27087923001698266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,13535,00316,-2147440892,12,12,2,6,3.0,3.0,3,0.0,6,0,23.0,4,122.0,0.0,6.428346467375633,3.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
29,13535,00316,-2147440892,12,12,2,6,3.0,3.0,3,0.0,6,0,23.0,4,122.0,0.0,6.428346467375633,3.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
30,13535,00421,-2147440893,10,10,2,10,1.0,1.0,1,0.0,8,0,10.0,8,213.0,0.0,5.676289934815957,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
31,13535,00421,-2147440893,10,10,2,10,1.0,1.0,1,0.0,8,0,10.0,8,213.0,0.0,5.676289934815957,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
32,13535,00425,-2147440893,7,7,2,6,5.0,5.0,5,0.0,6,0,0.0,6,92.0,0.0,6.955502470434263,5.0,5.0,2.0,4.0,25.0,5.0,2.0,0.0,0.0,0.0
33,13535,00435,-2147440892,12,12,2,1,2.0,2.0,2,0.0,3,0,3.0,3,517.0,0.0,2.7228805360211776,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
34,13535,00435,-2147440892,12,12,2,1,2.0,2.0,2,0.0,3,0,3.0,3,517.0,0.0,2.7228805360211776,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
35,13535,00436,-2147440893,10,10,2,14,4.0,4.0,4,0.0,9,0,23.0,9,729.0,0.0,0.44871964724629443,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,13535,00436,-2147440893,10,10,2,14,4.0,4.0,4,0.0,9,0,23.0,9,729.0,0.0,0.44871964724629443,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,13535,00711,-2147440893,10,10,2,21,21.0,21.0,21,0.0,10,0,3.0,25,181.0,0.0,6.732423804146723,6.0,21.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
38,13535,00711,-2147440893,10,10,2,21,21.0,21.0,21,0.0,10,0,3.0,25,181.0,0.0,6.732423804146723,6.0,21.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
39,13535,00745,-2147440892,16,5,4,18,8.0,18.0,13,3.6666666666666665,5,0,0.0,5,213.0,0.0,2.31876293399876,2.0,18.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
40,13535,00745,-2147440892,16,5,4,18,8.0,18.0,13,3.6666666666666665,5,0,0.0,5,213.0,0.0,2.31876293399876,2.0,18.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
41,13535,00826,-2147440892,12,10,2,13,1.0,10.0,5,2.0,12,0,20.0,9,183.0,0.0,5.745513578176276,5.0,10.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
42,13535,00826,-2147440892,12,10,2,13,1.0,10.0,5,2.0,12,0,20.0,9,183.0,0.0,5.745513578176276,5.0,10.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
43,13535,01249,-2147440892,14,14,2,10,4.0,4.0,4,0.0,6,0,3.0,9,364.0,0.0,4.368387830146061,4.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
44,13535,01249,-2147440892,14,14,2,10,4.0,4.0,4,0.0,6,0,3.0,9,364.0,0.0,4.368387830146061,4.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
45,13535,01433,-2147440891,16,9,3,5,1.0,5.0,3,3.5,6,1,0.0,5,30.0,0.0,4.939377960666886,4.0,5.0,2.0,4.0,16.0,4.0,2.0,0.0,0.0,0.0
46,13535,01433,-2147440891,16,9,3,5,1.0,5.0,3,3.5,6,1,0.0,5,30.0,0.0,4.939377960666886,4.0,5.0,2.0,4.0,16.0,4.0,2.0,0.0,0.0,0.0
47,13535,01448,-2147440893,14,9,4,11,4.0,11.0,7,1.6666666666666667,6,0,0.0,7,303.0,0.0,1.1926162652931387,1.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
48,13535,01448,-2147440892,10,10,2,5,2.0,2.0,2,0.0,5,0,3.0,4,152.0,0.0,6.299892279160428,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
49,13535,01448,-2147440892,10,10,2,5,2.0,2.0,2,0.0,5,0,3.0,4,152.0,0.0,6.299892279160428,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
50,13535,01448,-2147440890,14,9,4,10,8.0,9.0,8,1.6666666666666667,12,1,13.0,12,152.0,0.0,3.6078322415164608,3.0,9.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
51,13535,01448,-2147440890,14,9,4,10,8.0,9.0,8,1.6666666666666667,12,1,13.0,12,152.0,0.0,3.6078322415164608,3.0,9.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
52,13535,02052,-2147440893,14,14,2,8,1.0,1.0,1,0.0,6,0,10.0,6,183.0,0.0,5.990265844131315,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
53,13535,02052,-2147440893,14,14,2,8,1.0,1.0,1,0.0,6,0,10.0,6,183.0,0.0,5.990265844131315,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
54,13535,02097,-2147440893,12,12,2,14,14.0,14.0,14,0.0,12,0,0.0,9,152.0,0.0,6.170415933143179,6.0,14.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
55,13535,02105,-2147440893,12,12,2,14,14.0,14.0,14,0.0,10,0,0.0,15,183.0,0.0,6.255591363107969,6.0,14.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
56,13535,02305,-2147440893,7,7,2,19,16.0,16.0,16,0.0,16,0,0.0,12,122.0,0.0,6.392397967100235,6.0,16.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
57,13535,02567,-2147440893,16,9,4,27,12.0,27.0,19,2.3333333333333335,10,0,13.0,10,640.0,0.0,-4.4496293501328665,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,13535,02567,-2147440893,16,9,4,27,12.0,27.0,19,2.3333333333333335,10,0,13.0,10,640.0,0.0,-4.4496293501328665,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,13535,02567,-2147440892,16,9,3,16,14.0,16.0,15,3.5,10,0,0.0,10,640.0,0.0,2.956438075291923,2.0,16.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
60,13535,02567,-2147440892,16,9,3,16,14.0,16.0,15,3.5,10,0,0.0,10,640.0,0.0,2.956438075291923,2.0,16.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
61,13535,02921,-2147440891,16,9,3,10,10.0,15.0,13,3.5,10,0,0.0,10,395.0,0.0,4.432000042332531,4.0,15.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
62,13535,02921,-2147440891,16,9,3,10,10.0,15.0,13,3.5,10,0,0.0,10,395.0,0.0,4.432000042332531,4.0,15.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
63,13535,02921,-2147437246,16,9,2,10,3.0,18.0,10,7.0,18,0,0.0,18,303.0,0.0,4.7625563004572875,4.0,18.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
64,13535,02921,-2147437246,16,9,2,10,3.0,18.0,10,7.0,18,0,0.0,18,303.0,0.0,4.7625563004572875,4.0,18.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
65,13535,03547,-2147440893,10,10,2,10,10.0,10.0,10,0.0,10,0,0.0,13,265.0,0.0,5.343144000856924,5.0,10.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
66,13535,03780,-2147440890,11,6,4,11,4.0,4.0,4,1.6666666666666667,8,1,0.0,5,213.0,0.0,1.4153799661983721,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
67,13535,04518,-2147440893,9,9,2,22,19.0,19.0,19,0.0,14,0,10.0,14,640.0,0.0,1.3742470247219405,1.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
68,13535,04518,-2147440893,9,9,2,22,19.0,19.0,19,0.0,14,0,10.0,14,640.0,0.0,1.3742470247219405,1.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
69,13535,04518,-2147440892,9,9,2,19,13.0,13.0,13,0.0,12,0,23.0,18,487.0,0.0,3.1238952660740633,3.0,13.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
70,13535,04518,-2147440892,9,9,2,19,13.0,13.0,13,0.0,12,0,23.0,18,487.0,0.0,3.1238952660740633,3.0,13.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
71,13535,05501,-2147440893,10,10,2,19,19.0,19.0,19,0.0,10,0,6.0,15,395.0,0.0,4.107066213230988,4.0,19.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
72,13535,05501,-2147440893,10,10,2,19,19.0,19.0,19,0.0,10,0,6.0,15,395.0,0.0,4.107066213230988,4.0,19.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
73,13535,05998,-2147440893,14,14,2,30,38.0,38.0,38,0.0,30,0,40.0,24,334.0,0.0,3.848149413580307,3.0,38.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
74,13535,05998,-2147440893,14,14,2,30,38.0,38.0,38,0.0,30,0,40.0,24,334.0,0.0,3.848149413580307,3.0,38.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
75,13535,05998,-2147440892,14,14,2,20,9.0,9.0,9,0.0,30,0,266.0,19,395.0,0.0,1.6941356862502204,1.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
76,13535,05998,-2147440892,14,14,2,20,9.0,9.0,9,0.0,30,0,266.0,19,395.0,0.0,1.6941356862502204,1.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
77,13535,05998,-2147440891,14,9,4,18,2.0,9.0,7,1.6666666666666667,10,0,0.0,20,91.0,0.0,7.765666237785831,7.0,9.0,9.0,81.0,49.0,7.0,9.0,0.0,0.0,0.0
78,13535,05998,-2147437246,14,10,4,7,1.0,8.0,4,1.3333333333333333,10,0,13.0,8,334.0,0.0,0.3384373200918276,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,13535,05998,-2147437246,14,10,4,7,1.0,8.0,4,1.3333333333333333,10,0,13.0,8,334.0,0.0,0.3384373200918276,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,13535,06091,-2147440892,16,16,2,26,1.0,1.0,1,0.0,14,0,3.0,24,183.0,0.0,6.445639315511272,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
81,13535,06091,-2147440892,16,16,2,26,1.0,1.0,1,0.0,14,0,3.0,24,183.0,0.0,6.445639315511272,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
82,13535,06106,-2147440893,6,6,2,24,2.0,2.0,2,0.0,18,0,50.0,21,122.0,0.0,6.419996997013175,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
83,13535,06106,-2147440893,6,6,2,24,2.0,2.0,2,0.0,18,0,50.0,21,122.0,0.0,6.419996997013175,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
84,13535,06233,-2147440893,10,6,4,47,4.0,5.0,4,1.3333333333333333,20,0,40.0,35,60.0,0.0,10.360877257948761,5.0,5.0,15.0,225.0,25.0,5.0,15.0,0.0,0.0,0.0
85,13535,06233,-2147440893,10,6,4,47,4.0,5.0,4,1.3333333333333333,20,0,40.0,35,60.0,0.0,10.360877257948761,5.0,5.0,15.0,225.0,25.0,5.0,15.0,0.0,0.0,0.0
86,13535,06233,-2147440892,10,10,2,13,3.0,3.0,3,0.0,10,0,10.0,10,244.0,0.0,5.352343357304315,3.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
87,13535,06233,-2147440892,10,10,2,13,3.0,3.0,3,0.0,10,0,10.0,10,244.0,0.0,5.352343357304315,3.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
88,13535,06233,-2147440891,16,7,2,15,10.0,20.0,15,9.0,20,0,0.0,15,183.0,0.0,5.707049195195387,5.0,20.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
89,13535,06233,-2147440891,16,7,2,15,10.0,20.0,15,9.0,20,0,0.0,15,183.0,0.0,5.707049195195387,5.0,20.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
90,13535,06246,-2147440893,14,5,2,17,8.0,16.0,12,9.0,18,0,6.0,24,395.0,0.0,4.095069044601571,4.0,16.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
91,13535,06246,-2147440893,14,5,2,17,8.0,16.0,12,9.0,18,0,6.0,24,395.0,0.0,4.095069044601571,4.0,16.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
92,13535,06253,-2147440893,16,5,6,7,1.0,5.0,2,2.2,8,0,3.0,5,152.0,0.0,9.277347873578051,5.0,5.0,0.0,0.0,25.0,5.0,0.0,5.0,25.0,5.0
93,13535,06253,-2147440893,16,5,6,7,1.0,5.0,2,2.2,8,0,3.0,5,152.0,0.0,9.277347873578051,5.0,5.0,0.0,0.0,25.0,5.0,0.0,5.0,25.0,5.0
94,13535,06272,-2147440893,11,9,4,36,1.0,2.0,1,0.6666666666666666,30,0,186.0,31,275.0,0.0,1.50596050235125,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
95,13535,06272,-2147440893,11,9,4,36,1.0,2.0,1,0.6666666666666666,30,0,186.0,31,275.0,0.0,1.50596050235125,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
96,13535,06272,-2147440892,14,14,2,12,1.0,1.0,1,0.0,16,0,63.0,18,303.0,0.0,4.507458065261261,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
97,13535,06272,-2147440892,14,14,2,12,1.0,1.0,1,0.0,16,0,63.0,18,303.0,0.0,4.507458065261261,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
98,13535,06495,-2147440893,14,9,4,13,2.0,11.0,4,1.6666666666666667,15,0,0.0,15,303.0,0.0,2.58594792830432,2.0,11.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
99,13535,06495,-2147440892,15,15,2,12,2.0,2.0,2,0.0,12,0,70.0,11,517.0,0.0,2.220633868567692,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
100,13535,06495,-2147440892,15,15,2,12,2.0,2.0,2,0.0,12,0,70.0,11,517.0,0.0,2.220633868567692,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
101,13535,06623,-2147440893,13,13,2,38,5.0,5.0,5,0.0,20,0,40.0,38,319.0,0.0,5.210219595527057,5.0,5.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
102,13535,06623,-2147440893,13,13,2,38,5.0,5.0,5,0.0,20,0,40.0,38,319.0,0.0,5.210219595527057,5.0,5.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
103,13535,07453,-2147440893,11,6,4,18,1.0,1.0,1,1.6666666666666667,19,0,20.0,19,275.0,0.0,3.308546953347652,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
104,13535,07453,-2147440893,11,6,4,18,1.0,1.0,1,1.6666666666666667,19,0,20.0,19,275.0,0.0,3.308546953347652,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
105,13535,07824,-2147440893,16,5,2,7,6.0,8.0,7,11.0,8,0,0.0,8,213.0,0.0,5.734195755256996,5.0,8.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
106,13535,07824,-2147440893,16,5,2,7,6.0,8.0,7,11.0,8,0,0.0,8,213.0,0.0,5.734195755256996,5.0,8.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
107,13535,07824,-2147440892,16,5,2,9,8.0,10.0,9,11.0,10,0,0.0,10,213.0,0.0,5.719339891830177,5.0,10.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
108,13535,07824,-2147440892,16,5,2,9,8.0,10.0,9,11.0,10,0,0.0,10,213.0,0.0,5.719339891830177,5.0,10.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
109,13535,07824,-2147440891,16,7,2,6,6.0,6.0,6,9.0,4,0,0.0,4,213.0,0.0,5.76390748211063,5.0,6.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
110,13535,07824,-2147440891,16,7,2,6,6.0,6.0,6,9.0,4,0,0.0,4,213.0,0.0,5.76390748211063,5.0,6.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
111,13535,07874,-2147440892,16,9,2,1,1.0,1.0,1,7.0,1,0,0.0,1,303.0,0.0,4.888831139585232,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
112,13535,07874,-2147440892,16,9,2,1,1.0,1.0,1,7.0,1,0,0.0,1,303.0,0.0,4.888831139585232,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
113,13535,08184,-2147440892,5,5,2,2,1.0,1.0,1,0.0,2,0,0.0,2,122.0,0.0,6.686094151399354,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
114,13535,08449,-2147440893,14,6,2,10,10.0,10.0,10,8.0,10,0,0.0,10,214.0,0.0,5.709369223633894,5.0,10.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
115,13535,08449,-2147440892,14,9,4,10,5.0,5.0,5,1.6666666666666667,10,0,20.0,10,214.0,0.0,2.72331152320149,2.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
116,13535,08449,-2147440892,14,9,4,10,5.0,5.0,5,1.6666666666666667,10,0,20.0,10,214.0,0.0,2.72331152320149,2.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
117,13535,08449,-2147440891,14,7,2,9,9.0,10.0,9,7.0,10,0,0.0,10,335.0,0.0,4.502918371883446,4.0,10.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
118,13535,09167,-2147440892,9,9,2,17,1.0,1.0,1,0.0,10,0,10.0,11,60.0,0.0,7.234372590498548,1.0,1.0,4.0,16.0,1.0,1.0,4.0,0.0,0.0,0.0
119,13535,09167,-2147440892,9,9,2,17,1.0,1.0,1,0.0,10,0,10.0,11,60.0,0.0,7.234372590498548,1.0,1.0,4.0,16.0,1.0,1.0,4.0,0.0,0.0,0.0
120,13535,09274,-2147440893,10,10,2,13,11.0,11.0,11,0.0,10,0,20.0,13,152.0,0.0,6.354017866155019,6.0,11.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
121,13535,09274,-2147440893,10,10,2,13,11.0,11.0,11,0.0,10,0,20.0,13,152.0,0.0,6.354017866155019,6.0,11.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
122,13535,09274,-2147440892,10,10,2,19,15.0,15.0,15,0.0,10,0,13.0,12,152.0,0.0,6.347125655385895,6.0,15.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
123,13535,09274,-2147440892,10,10,2,19,15.0,15.0,15,0.0,10,0,13.0,12,152.0,0.0,6.347125655385895,6.0,15.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
124,13535,103785432,-2147440892,14,14,2,20,3.0,3.0,3,0.0,10,0,23.0,12,60.0,0.0,7.206521309003049,3.0,3.0,5.0,25.0,9.0,3.0,5.0,3.0,9.0,3.0
125,13535,103785432,-2147440892,14,14,2,20,3.0,3.0,3,0.0,10,0,23.0,12,60.0,0.0,7.206521309003049,3.0,3.0,5.0,25.0,9.0,3.0,5.0,3.0,9.0,3.0
126,13535,10465,-2147440893,14,6,3,25,17.0,24.0,21,4.0,20,0,0.0,24,213.0,0.0,12.964458132822816,12.0,24.0,0.0,0.0,144.0,12.0,0.0,0.0,0.0,0.0
127,13535,106142977,-2147440893,10,10,2,18,17.0,17.0,17,0.0,12,0,13.0,15,548.0,0.0,2.4313114713081863,2.0,17.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
128,13535,106142977,-2147440893,10,10,2,18,17.0,17.0,17,0.0,12,0,13.0,15,548.0,0.0,2.4313114713081863,2.0,17.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
129,13535,108145667,-2147440891,16,16,2,10,10.0,10.0,10,0.0,8,0,0.0,8,244.0,0.0,5.42510504117217,5.0,10.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
