,skclientkey,medid,device_naturalkey,Last_Removal_month,First_Removal_month,Month_w_Removal_count,Avg_Inventory_Qty_training_peroid,Min_Removal_Qty,Max_Removal_Qty,Avg_Removal_Qty,Frequency_of_Removals,max_par_level,standardstockwithindispensingdeviceflag,100avgdailyusage30,inventoryquantity,dist_eed,y_df,y_predict,modified_y_predict_less_cons,transactionquantity,Dashboard Estimate,MSE_Dashboard,MSE_Estimator_Model,MAE_Estimator_Model,MAE_Dashboard,y_removal_group,MSE_Group_Model,MAE_Group_Model
49,13535,02052,-2147440893,14,14,2,8,1.0,1.0,1,0.0,6,0,3.0,7,213.0,0.0,6.262450096484502,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
50,13535,02052,-2147440893,14,14,2,8,1.0,1.0,1,0.0,6,0,3.0,7,213.0,0.0,6.262450096484502,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
51,13535,02097,-2147440893,12,12,2,14,14.0,14.0,14,0.0,12,0,23.0,9,182.0,0.0,6.144145807614941,6.0,14.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
52,13535,02097,-2147440893,12,12,2,14,14.0,14.0,14,0.0,12,0,23.0,9,182.0,0.0,6.144145807614941,6.0,14.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
53,13535,02105,-2147440893,12,12,2,14,14.0,14.0,14,0.0,20,0,3.0,15,213.0,0.0,5.838427153683575,5.0,14.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
54,13535,02105,-2147440893,12,12,2,14,14.0,14.0,14,0.0,20,0,3.0,15,213.0,0.0,5.838427153683575,5.0,14.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
55,13535,02305,-2147440893,7,7,2,19,16.0,16.0,16,0.0,16,0,0.0,12,152.0,0.0,6.499745583741493,6.0,16.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
56,13535,02567,-2147440893,9,9,2,22,12.0,12.0,12,0.0,40,0,23.0,32,60.0,27.0,6.785165147055324,6.0,12.0,14.0,169.0,441.0,21.0,13.0,0.0,729.0,27.0
57,13535,02567,-2147440893,9,9,2,22,12.0,12.0,12,0.0,40,0,23.0,32,60.0,27.0,6.785165147055324,6.0,12.0,14.0,169.0,441.0,21.0,13.0,0.0,729.0,27.0
58,13535,02567,-2147440892,9,9,2,17,16.0,16.0,16,0.0,10,0,0.0,14,60.0,14.0,7.81240296055579,7.0,16.0,6.0,64.0,49.0,7.0,8.0,0.0,196.0,14.0
59,13535,02889,-2147440893,14,4,2,17,14.0,18.0,16,10.0,20,0,0.0,20,517.0,0.0,3.3520409340284276,3.0,18.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
60,13535,02889,-2147440893,14,4,2,17,14.0,18.0,16,10.0,20,0,0.0,20,517.0,0.0,3.3520409340284276,3.0,18.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
61,13535,02889,-2147440892,14,4,2,20,20.0,20.0,20,10.0,20,0,0.0,20,517.0,0.0,3.3520409340284276,3.0,20.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
62,13535,03547,-2147440893,10,10,2,10,10.0,10.0,10,0.0,10,0,0.0,13,295.0,0.0,5.6130671313355265,5.0,10.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
63,13535,03780,-2147440890,11,6,4,11,4.0,4.0,4,1.6666666666666667,8,1,0.0,5,243.0,0.0,0.7795605327769541,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,13535,04518,-2147440893,9,9,2,22,19.0,19.0,19,0.0,45,0,80.0,32,176.0,0.0,5.013654177724583,5.0,19.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
65,13535,04518,-2147440893,9,9,2,22,19.0,19.0,19,0.0,45,0,80.0,32,176.0,0.0,5.013654177724583,5.0,19.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
66,13535,04518,-2147440892,9,9,2,19,13.0,13.0,13,0.0,20,0,30.0,15,517.0,0.0,2.869483492184357,2.0,13.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
67,13535,04518,-2147440892,9,9,2,19,13.0,13.0,13,0.0,20,0,30.0,15,517.0,0.0,2.869483492184357,2.0,13.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
68,13535,05501,-2147440893,10,10,2,19,19.0,19.0,19,0.0,20,0,10.0,17,425.0,0.0,3.9597788217791736,3.0,19.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
69,13535,05501,-2147440893,10,10,2,19,19.0,19.0,19,0.0,20,0,10.0,17,425.0,0.0,3.9597788217791736,3.0,19.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
70,13535,05998,-2147440893,14,14,2,30,38.0,38.0,38,0.0,40,0,146.0,36,364.0,0.0,3.343756079009692,3.0,38.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
71,13535,05998,-2147440893,14,14,2,30,38.0,38.0,38,0.0,40,0,146.0,36,364.0,0.0,3.343756079009692,3.0,38.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
72,13535,05998,-2147440892,14,14,2,20,9.0,9.0,9,0.0,30,0,223.0,20,364.0,0.0,2.5445820202616964,2.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
73,13535,05998,-2147440892,14,14,2,20,9.0,9.0,9,0.0,30,0,223.0,20,364.0,0.0,2.5445820202616964,2.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
74,13535,05998,-2147440891,14,4,6,16,2.0,9.0,5,2.0,10,0,0.0,20,121.0,0.0,-5.749999993292395,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,13535,05998,-2147437246,14,10,4,7,1.0,8.0,4,1.3333333333333333,10,0,13.0,6,364.0,0.0,0.3672052975683133,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,13535,05998,-2147437246,14,10,4,7,1.0,8.0,4,1.3333333333333333,10,0,13.0,6,364.0,0.0,0.3672052975683133,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,13535,06106,-2147440893,6,6,2,24,2.0,2.0,2,0.0,30,0,70.0,26,152.0,0.0,5.896439869800974,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
78,13535,06106,-2147440893,6,6,2,24,2.0,2.0,2,0.0,30,0,70.0,26,152.0,0.0,5.896439869800974,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
79,13535,06233,-2147440893,10,6,4,47,4.0,5.0,4,1.3333333333333333,55,0,40.0,48,90.0,0.0,7.445586273626018,5.0,5.0,21.0,441.0,25.0,5.0,21.0,0.0,0.0,0.0
80,13535,06233,-2147440893,10,6,4,47,4.0,5.0,4,1.3333333333333333,55,0,40.0,48,90.0,0.0,7.445586273626018,5.0,5.0,21.0,441.0,25.0,5.0,21.0,0.0,0.0,0.0
81,13535,06233,-2147440892,10,10,2,13,3.0,3.0,3,0.0,15,0,3.0,13,60.0,0.0,7.432814861279385,3.0,3.0,5.0,25.0,9.0,3.0,5.0,0.0,0.0,0.0
82,13535,06233,-2147440892,10,10,2,13,3.0,3.0,3,0.0,15,0,3.0,13,60.0,0.0,7.432814861279385,3.0,3.0,5.0,25.0,9.0,3.0,5.0,0.0,0.0,0.0
83,13535,06246,-2147440893,14,5,2,17,8.0,16.0,12,9.0,20,0,13.0,26,425.0,0.0,4.420589321088207,4.0,16.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
84,13535,06246,-2147440893,14,5,2,17,8.0,16.0,12,9.0,20,0,13.0,26,425.0,0.0,4.420589321088207,4.0,16.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
85,13535,06253,-2147440893,13,5,4,7,1.0,5.0,3,2.6666666666666665,9,0,13.0,8,29.0,2.0,4.719524054802016,4.0,5.0,3.0,1.0,4.0,2.0,1.0,0.0,4.0,2.0
86,13535,06253,-2147440893,13,5,4,7,1.0,5.0,3,2.6666666666666665,9,0,13.0,8,29.0,2.0,4.719524054802016,4.0,5.0,3.0,1.0,4.0,2.0,1.0,0.0,4.0,2.0
87,13535,06272,-2147440893,11,9,4,36,1.0,2.0,1,0.6666666666666666,40,0,93.0,33,305.0,0.0,2.2219726604312195,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
88,13535,06272,-2147440893,11,9,4,36,1.0,2.0,1,0.6666666666666666,40,0,93.0,33,305.0,0.0,2.2219726604312195,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
89,13535,06272,-2147440892,14,14,2,12,1.0,1.0,1,0.0,20,0,116.0,19,305.0,0.0,4.404301042278346,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
90,13535,06272,-2147440892,14,14,2,12,1.0,1.0,1,0.0,20,0,116.0,19,305.0,0.0,4.404301042278346,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
91,13535,06495,-2147440893,14,9,4,13,2.0,11.0,4,1.6666666666666667,15,0,0.0,15,333.0,0.0,1.558779637207922,1.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
92,13535,06495,-2147440892,15,4,4,14,2.0,2.0,2,3.6666666666666665,12,0,33.0,11,333.0,0.0,0.6153792023425995,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,13535,06495,-2147440892,15,4,4,14,2.0,2.0,2,3.6666666666666665,12,0,33.0,11,333.0,0.0,0.6153792023425995,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,13535,06623,-2147440893,13,13,2,38,5.0,5.0,5,0.0,45,0,90.0,21,331.0,0.0,2.9373845855693324,2.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
95,13535,06623,-2147440893,13,13,2,38,5.0,5.0,5,0.0,45,0,90.0,21,331.0,0.0,2.9373845855693324,2.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
96,13535,06848,-2147440893,4,4,2,20,20.0,20.0,20,0.0,20,0,186.0,11,90.0,0.0,5.437948281323697,5.0,20.0,4.0,16.0,25.0,5.0,4.0,0.0,0.0,0.0
97,13535,06848,-2147440893,4,4,2,20,20.0,20.0,20,0.0,20,0,186.0,11,90.0,0.0,5.437948281323697,5.0,20.0,4.0,16.0,25.0,5.0,4.0,0.0,0.0,0.0
98,13535,07453,-2147440893,11,6,4,18,1.0,1.0,1,1.6666666666666667,20,0,26.0,25,305.0,0.0,1.958654519307987,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
99,13535,07453,-2147440893,11,6,4,18,1.0,1.0,1,1.6666666666666667,20,0,26.0,25,305.0,0.0,1.958654519307987,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
100,13535,08184,-2147440892,5,4,3,2,1.0,1.0,1,0.5,2,0,0.0,2,152.0,0.0,2.2915861309152588,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
101,13535,08184,-2147440892,5,4,3,2,1.0,1.0,1,0.5,2,0,0.0,2,152.0,0.0,2.2915861309152588,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
102,13535,08449,-2147440893,14,6,2,10,10.0,10.0,10,8.0,10,0,0.0,10,244.0,0.0,5.917982754706713,5.0,10.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
103,13535,08449,-2147440893,14,6,2,10,10.0,10.0,10,8.0,10,0,0.0,10,244.0,0.0,5.917982754706713,5.0,10.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
104,13535,08449,-2147440892,14,4,6,10,4.0,5.0,4,2.0,10,0,16.0,10,244.0,0.0,4.138345870557337,4.0,5.0,0.0,0.0,16.0,4.0,0.0,4.0,16.0,4.0
105,13535,08449,-2147440892,14,4,6,10,4.0,5.0,4,2.0,10,0,16.0,10,244.0,0.0,4.138345870557337,4.0,5.0,0.0,0.0,16.0,4.0,0.0,4.0,16.0,4.0
106,13535,08449,-2147440891,14,7,2,9,9.0,10.0,9,7.0,10,0,0.0,10,365.0,0.0,4.813149822914558,4.0,10.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
107,13535,09167,-2147440892,9,9,2,17,1.0,1.0,1,0.0,10,0,0.0,14,90.0,0.0,7.538477440276743,1.0,1.0,6.0,36.0,1.0,1.0,6.0,0.0,0.0,0.0
108,13535,09274,-2147440893,10,10,2,13,11.0,11.0,11,0.0,25,0,26.0,19,182.0,0.0,5.866739800530559,5.0,11.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
109,13535,09274,-2147440893,10,10,2,13,11.0,11.0,11,0.0,25,0,26.0,19,182.0,0.0,5.866739800530559,5.0,11.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
110,13535,09274,-2147440892,10,10,2,19,15.0,15.0,15,0.0,20,0,13.0,16,182.0,0.0,6.103526831671181,6.0,15.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
111,13535,09274,-2147440892,10,10,2,19,15.0,15.0,15,0.0,20,0,13.0,16,182.0,0.0,6.103526831671181,6.0,15.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
112,13535,103785432,-2147440892,14,14,2,20,3.0,3.0,3,0.0,25,0,30.0,21,90.0,0.0,6.785332858121041,3.0,3.0,9.0,81.0,9.0,3.0,9.0,3.0,9.0,3.0
113,13535,103785432,-2147440892,14,14,2,20,3.0,3.0,3,0.0,25,0,30.0,21,90.0,0.0,6.785332858121041,3.0,3.0,9.0,81.0,9.0,3.0,9.0,3.0,9.0,3.0
114,13535,10465,-2147440893,14,6,3,25,17.0,24.0,21,4.0,30,0,86.0,24,243.0,0.0,2.7757714926958865,2.0,24.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
115,13535,10465,-2147440893,14,6,3,25,17.0,24.0,21,4.0,30,0,86.0,24,243.0,0.0,2.7757714926958865,2.0,24.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
116,13535,106142977,-2147440893,10,10,2,18,17.0,17.0,17,0.0,20,0,10.0,19,578.0,0.0,2.669930509091495,2.0,17.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
117,13535,106142977,-2147440893,10,10,2,18,17.0,17.0,17,0.0,20,0,10.0,19,578.0,0.0,2.669930509091495,2.0,17.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
118,13535,10908,-2147440893,10,10,2,10,4.0,4.0,4,0.0,6,0,3.0,6,394.0,0.0,4.55618020376652,4.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
119,13535,10908,-2147440893,10,10,2,10,4.0,4.0,4,0.0,6,0,3.0,6,394.0,0.0,4.55618020376652,4.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
120,13535,110824249,-2147440891,9,7,3,3,4.0,4.0,4,1.0,3,0,3.0,3,111.0,0.0,2.5665419576089796,2.0,4.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
121,13535,110824249,-2147440891,9,7,3,3,4.0,4.0,4,1.0,3,0,3.0,3,111.0,0.0,2.5665419576089796,2.0,4.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
122,13535,110824249,-2147437246,15,15,2,4,2.0,2.0,2,0.0,4,0,0.0,4,111.0,0.0,7.176317646293864,2.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
123,13535,110824249,-2147437246,15,15,2,4,2.0,2.0,2,0.0,4,0,0.0,4,111.0,0.0,7.176317646293864,2.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
124,13535,11292,-2147440893,15,8,16,9,7.0,20.0,10,0.4666666666666667,10,0,0.0,10,27.0,0.0,8.999995890139555,8.0,20.0,4.0,16.0,64.0,8.0,4.0,8.0,64.0,8.0
125,13535,11292,-2147440893,15,8,16,9,7.0,20.0,10,0.4666666666666667,10,0,0.0,10,27.0,0.0,8.999995890139555,8.0,20.0,4.0,16.0,64.0,8.0,4.0,8.0,64.0,8.0
126,13535,11292,-2147440892,15,4,20,9,7.0,14.0,9,0.5789473684210527,10,0,0.0,10,6.0,10.0,10.323527493069355,10.0,14.0,4.0,36.0,0.0,0.0,6.0,10.0,0.0,0.0
