,skclientkey,medid,device_naturalkey,Last_Removal_month,First_Removal_month,Month_w_Removal_count,Avg_Inventory_Qty_training_peroid,Min_Removal_Qty,Max_Removal_Qty,Avg_Removal_Qty,Frequency_of_Removals
369,11923,10008732,-2147438135,9,3,2,7,2.0,5.0,3,6.0
370,11923,10008732,-2147438133,9,3,2,5,1.0,6.0,3,6.0
371,11923,10008732,-2147438120,9,3,2,4,1.0,2.0,1,6.0
372,11923,10008732,-2147438117,9,3,2,5,1.0,2.0,1,6.0
373,11923,10008732,-2147438095,9,3,2,7,1.0,3.0,2,6.0
374,11923,10008732,-2147438085,9,3,2,5,1.0,3.0,2,6.0
375,11923,10008732,-2147438080,11,7,2,3,1.0,3.0,2,4.0
376,11923,10009124,-2147438118,12,9,2,2,1.0,2.0,1,3.0
377,11923,10009124,-2147438108,12,6,2,2,1.0,3.0,2,6.0
378,11923,10009124,-2147438084,12,6,3,2,2.0,2.0,2,3.0
379,11923,10009135,-2147438135,5,3,2,15,1.0,3.0,2,2.0
380,11923,10009153,-2147438138,9,8,2,16,3.0,6.0,4,1.0
381,11923,10009153,-2147438124,10,9,2,8,1.0,1.0,1,1.0
382,11923,10009153,-2147438093,9,8,2,15,1.0,6.0,3,1.0
383,11923,10009153,-2147438086,10,9,2,15,2.0,14.0,8,1.0
384,11923,10009153,-2147438072,11,8,3,4,1.0,2.0,1,1.5
385,11923,10009216,-2147438139,11,4,2,11,1.0,10.0,5,7.0
386,11923,10009482,-2147438127,8,6,2,8,2.0,3.0,2,2.0
387,11923,10009482,-2147438104,7,6,2,9,1.0,2.0,1,1.0
388,11923,10009618p,-2147438137,12,7,2,13,2.0,11.0,6,5.0
389,11923,10009619p,-2147438133,10,8,2,8,1.0,3.0,2,2.0
390,11923,10009619p,-2147438100,12,10,2,3,1.0,3.0,2,2.0
391,11923,10009667,-2147438137,14,9,2,3,1.0,1.0,1,5.0
392,11923,10009698,-2147438135,13,7,2,9,4.0,12.0,8,6.0
393,11923,10009745,-2147438125,10,5,2,7,7.0,7.0,7,5.0
394,11923,10009823,-2147438132,12,4,2,6,1.0,2.0,1,8.0
395,11923,10009935,-2147438137,10,5,2,11,1.0,2.0,1,5.0
396,11923,10009941,-2147438139,13,3,9,8,2.0,24.0,8,1.25
397,11923,10009941,-2147438138,11,3,7,15,2.0,39.0,13,1.3333333333333333
398,11923,10009941,-2147438137,14,3,6,13,3.0,43.0,14,2.2
399,11923,10009941,-2147438136,10,6,5,4,4.0,9.0,7,1.0
400,11923,10009941,-2147438135,14,3,10,11,1.0,60.0,13,1.2222222222222223
401,11923,10009941,-2147438133,10,3,6,5,1.0,9.0,4,1.4
402,11923,10009941,-2147438130,6,3,4,11,2.0,25.0,9,1.0
403,11923,10009941,-2147438124,14,3,11,7,4.0,34.0,10,1.1
404,11923,10009941,-2147438123,14,3,9,8,1.0,41.0,10,1.375
405,11923,10009941,-2147438107,14,3,11,2,2.0,6.0,4,1.1
406,11923,10009941,-2147438102,9,3,7,7,6.0,24.0,13,1.0
407,11923,10009941,-2147438101,13,3,10,16,6.0,34.0,21,1.1111111111111112
408,11923,10009941,-2147438099,14,3,11,4,3.0,11.0,5,1.1
409,11923,10009941,-2147438097,11,3,5,18,4.0,18.0,10,2.0
410,11923,10009941,-2147438096,14,3,11,10,5.0,30.0,12,1.1
411,11923,10009941,-2147438093,9,3,7,16,14.0,39.0,29,1.0
412,11923,10009941,-2147438092,13,3,10,12,7.0,29.0,15,1.1111111111111112
413,11923,10009941,-2147438091,9,3,7,8,6.0,27.0,15,1.0
414,11923,10009941,-2147438088,9,3,6,8,4.0,17.0,10,1.2
415,11923,10009941,-2147438087,14,3,10,6,2.0,15.0,7,1.2222222222222223
416,11923,10009941,-2147438086,14,3,8,12,9.0,28.0,17,1.5714285714285714
417,11923,10009941,-2147438084,14,3,10,3,3.0,11.0,5,1.2222222222222223
418,11923,10009941,-2147438083,14,3,9,6,1.0,19.0,10,1.375
419,11923,10009941,-2147437929,9,6,3,6,6.0,6.0,6,1.5
420,11923,10009942,-2147438138,14,3,12,4,2.0,14.0,7,1.0
421,11923,10009942,-2147438137,10,3,8,3,2.0,11.0,6,1.0
422,11923,10009942,-2147438135,14,3,12,4,4.0,29.0,7,1.0
423,11923,10009942,-2147438133,14,3,12,4,3.0,13.0,7,1.0
424,11923,10009942,-2147438130,14,3,8,5,1.0,15.0,3,1.5714285714285714
425,11923,10009942,-2147438127,14,3,9,5,1.0,8.0,2,1.375
426,11923,10009942,-2147438125,10,3,8,5,4.0,16.0,12,1.0
427,11923,10009942,-2147438124,14,3,12,4,3.0,13.0,7,1.0
428,11923,10009942,-2147438123,12,3,10,4,2.0,10.0,6,1.0
429,11923,10009942,-2147438101,10,3,8,7,6.0,17.0,12,1.0
430,11923,10009942,-2147438099,10,3,4,3,3.0,11.0,6,2.3333333333333335
431,11923,10009942,-2147438097,10,3,8,6,5.0,16.0,10,1.0
432,11923,10009942,-2147438096,14,3,12,3,5.0,12.0,7,1.0
433,11923,10009942,-2147438093,14,12,3,4,5.0,10.0,8,1.0
434,11923,10009942,-2147438092,10,3,8,4,2.0,16.0,7,1.0
435,11923,10009942,-2147438087,10,3,8,4,4.0,13.0,8,1.0
436,11923,10009942,-2147438086,14,3,12,4,3.0,14.0,7,1.0
437,11923,10009942,-2147438083,12,3,10,3,2.0,10.0,6,1.0
438,11923,10010295,-2147438093,13,6,4,13,6.0,11.0,8,2.3333333333333335
439,11923,10010295,-2147438091,13,12,2,17,13.0,14.0,13,1.0
440,11923,10010295,-2147438088,13,7,2,10,10.0,10.0,10,6.0
441,11923,10010295,-2147438087,11,6,2,8,6.0,8.0,7,5.0
442,11923,10010343,-2147438069,13,5,4,2,1.0,2.0,1,2.6666666666666665
443,11923,10010344r,-2147438106,11,8,2,3,1.0,3.0,2,3.0
444,11923,10010344r,-2147438084,12,4,3,8,1.0,5.0,3,4.0
445,11923,10010349,-2147438134,10,7,2,7,1.0,20.0,10,3.0
446,11923,10010351p,-2147438097,8,7,2,7,1.0,1.0,1,1.0
447,11923,10010381,-2147438100,13,12,2,15,1.0,5.0,3,1.0
448,11923,10010381,-2147438097,11,10,2,11,2.0,2.0,2,1.0
449,11923,10010531,-2147438095,14,10,2,7,1.0,4.0,2,4.0
450,11923,10010532,-2147438139,13,6,2,12,4.0,14.0,9,7.0
451,11923,10010581,-2147438069,13,6,3,7,3.0,8.0,5,3.5
452,11923,10010686,-2147438118,11,10,2,1,1.0,1.0,1,1.0
453,11923,10010705,-2147438087,13,8,2,8,2.0,6.0,4,5.0
454,11923,10010705,-2147437929,13,10,2,5,5.0,6.0,5,3.0
455,11923,10010707,-2147438112,9,6,2,10,3.0,4.0,3,3.0
456,11923,10010709,-2147438132,13,5,3,4,1.0,2.0,1,4.0
457,11923,10010709,-2147438091,13,11,2,7,1.0,3.0,2,2.0
458,11923,10010749,-2147438088,11,8,2,8,4.0,8.0,6,3.0
459,11923,10010757,-2147438100,13,7,2,10,4.0,6.0,5,6.0
460,11923,10010757,-2147438083,13,7,2,10,10.0,12.0,11,6.0
461,11923,10010797,-2147438101,12,6,2,10,1.0,8.0,4,6.0
462,11923,10011271,-2147438134,10,3,2,14,10.0,12.0,11,7.0
463,11923,10011278,-2147438136,11,8,2,10,6.0,12.0,9,3.0
464,11923,10011390,-2147438091,11,8,2,5,5.0,6.0,5,3.0
465,11923,10011393,-2147438126,13,10,2,14,1.0,4.0,2,3.0
466,11923,10011393,-2147438088,13,11,2,13,5.0,6.0,5,2.0
467,11923,10011544,-2147438135,14,11,2,10,4.0,8.0,6,3.0
468,11923,10011544,-2147438127,14,11,2,6,6.0,7.0,6,3.0
469,11923,10011569,-2147438095,12,8,2,23,1.0,2.0,1,4.0
470,11923,10011654,-2147438126,14,3,11,2,1.0,3.0,1,1.1
471,11923,10011654,-2147438125,12,3,7,2,1.0,2.0,1,1.5
472,11923,10011654,-2147438124,12,5,5,1,1.0,1.0,1,1.75
473,11923,10011654,-2147438107,13,4,5,2,1.0,4.0,1,2.25
474,11923,10011654,-2147438084,13,3,5,2,1.0,2.0,1,2.5
475,11923,10011654,-2147438083,11,7,3,2,1.0,1.0,1,2.0
476,11923,10011712p,-2147438137,11,4,2,8,4.0,5.0,4,7.0
477,11923,10011712p,-2147438100,11,8,2,8,1.0,4.0,2,3.0
478,11923,10011791,-2147438108,11,6,2,5,1.0,4.0,2,5.0
479,11923,10012189,-2147438081,7,3,2,3,1.0,2.0,1,4.0
480,11923,10012195,-2147438087,11,6,3,13,1.0,3.0,2,2.5
481,11923,10012280,-2147438124,14,4,2,6,1.0,4.0,2,10.0
482,11923,10012759,-2147438130,12,3,8,2,1.0,4.0,2,1.2857142857142858
483,11923,10012759,-2147438129,12,3,10,2,1.0,6.0,3,1.0
484,11923,10012759,-2147438125,12,3,9,2,2.0,4.0,2,1.125
485,11923,10012759,-2147438124,13,3,11,1,1.0,3.0,1,1.0
486,11923,10012759,-2147438123,12,3,10,2,1.0,3.0,2,1.0
487,11923,10012759,-2147438119,14,5,5,1,1.0,2.0,1,2.25
488,11923,10012759,-2147438118,6,5,2,1,1.0,2.0,1,1.0
489,11923,10012759,-2147438107,12,5,8,1,1.0,2.0,1,1.0
490,11923,10012759,-2147438099,12,5,5,1,1.0,4.0,2,1.75
491,11923,10012759,-2147438086,13,3,10,1,1.0,4.0,1,1.1111111111111112
492,11923,10012759,-2147438085,14,5,7,1,1.0,2.0,1,1.5
493,11923,10012759,-2147438083,12,3,8,1,1.0,3.0,1,1.2857142857142858
494,11923,10012759,-2147438069,11,6,3,3,2.0,4.0,3,2.5
495,11923,10012761,-2147438136,10,7,3,7,1.0,3.0,1,1.5
496,11923,10012761,-2147438133,10,4,2,8,1.0,3.0,2,6.0
497,11923,10012761,-2147438097,12,9,2,6,1.0,5.0,3,3.0
498,11923,10012766,-2147438102,14,9,2,6,1.0,3.0,2,5.0
499,11923,10012766,-2147438094,14,9,2,15,4.0,8.0,6,5.0
500,11923,10012766,-2147438093,14,9,2,5,1.0,4.0,2,5.0
501,11923,10012766,-2147438091,14,9,2,8,1.0,4.0,2,5.0
502,11923,10012978,-2147438135,13,9,3,34,1.0,20.0,7,2.0
503,11923,10013058,-2147438069,7,6,2,84,10.0,10.0,10,1.0
504,11923,10013244,-2147438069,10,5,2,9,4.0,7.0,5,5.0
505,11923,10013351,-2147438096,13,8,2,15,7.0,16.0,11,5.0
506,11923,10013359,-2147438092,11,3,4,5,1.0,6.0,3,2.6666666666666665
507,11923,10013363,-2147438134,6,4,2,14,2.0,8.0,5,2.0
508,11923,10013455,-2147438133,9,4,2,9,2.0,8.0,5,5.0
509,11923,10014069,-2147438133,9,6,2,14,1.0,10.0,5,3.0
510,11923,10014071,-2147438135,8,7,2,9,9.0,10.0,9,1.0
511,11923,10014125r,-2147438108,14,4,7,2,1.0,3.0,1,1.6666666666666667
512,11923,10014125r,-2147438070,14,3,10,2,1.0,4.0,2,1.2222222222222223
513,11923,10014182,-2147438133,14,8,2,8,7.0,7.0,7,6.0
514,11923,10014195,-2147438069,13,10,2,4,1.0,2.0,1,3.0
515,11923,10014292,-2147438101,8,6,2,8,8.0,12.0,10,2.0
516,11923,10014314,-2147438136,14,11,2,7,2.0,3.0,2,3.0
517,11923,10014325,-2147438095,13,3,2,9,7.0,10.0,8,10.0
518,11923,10014330,-2147438127,10,8,2,10,3.0,4.0,3,2.0
519,11923,10014429,-2147438137,5,3,2,10,10.0,11.0,10,2.0
520,11923,10014429,-2147438136,5,3,2,10,6.0,8.0,7,2.0
521,11923,10014429,-2147438100,11,5,2,8,7.0,7.0,7,6.0
522,11923,10014429,-2147438093,5,3,2,9,9.0,10.0,9,2.0
523,11923,10014429,-2147438091,11,3,3,13,4.0,12.0,7,4.0
524,11923,10014430,-2147438095,10,4,2,8,5.0,10.0,7,6.0
525,11923,10014433,-2147438099,13,4,2,7,6.0,8.0,7,9.0
526,11923,10014433,-2147438097,13,4,2,10,10.0,10.0,10,9.0
527,11923,10014433,-2147438095,13,4,2,8,8.0,8.0,8,9.0
528,11923,10014433,-2147438093,13,4,2,4,3.0,5.0,4,9.0
529,11923,10014434,-2147438132,12,8,2,9,4.0,12.0,8,4.0
530,11923,10014435,-2147438138,8,3,2,11,6.0,12.0,9,5.0
531,11923,10014763,-2147438133,13,9,2,7,3.0,4.0,3,4.0
532,11923,10014763,-2147438094,12,9,2,9,13.0,13.0,13,3.0
533,11923,10014763,-2147438093,13,9,2,11,7.0,10.0,8,4.0
534,11923,10014763,-2147438092,11,7,2,7,1.0,1.0,1,4.0
535,11923,10014816,-2147438139,12,11,2,6,2.0,5.0,3,1.0
536,11923,10014816,-2147438132,12,11,2,4,2.0,5.0,3,1.0
537,11923,10014816,-2147438124,12,11,2,4,1.0,4.0,2,1.0
538,11923,10014816,-2147438123,12,11,2,5,4.0,5.0,4,1.0
539,11923,10014816,-2147438086,12,11,2,12,4.0,10.0,7,1.0
540,11923,10014818,-2147438123,12,7,2,5,2.0,3.0,2,5.0
541,11923,10014831,-2147438095,12,4,3,10,10.0,10.0,10,4.0
542,11923,10014917,-2147438139,5,3,3,12,1.0,19.0,9,1.0
543,11923,10015347,-2147438134,14,7,2,3,1.0,2.0,1,7.0
544,11923,10015347,-2147438091,13,7,2,7,7.0,8.0,7,6.0
545,11923,10015390,-2147438134,11,6,2,2,1.0,1.0,1,5.0
546,11923,10015390,-2147438127,12,4,3,11,1.0,5.0,3,4.0
547,11923,10015390,-2147438123,14,4,2,3,1.0,1.0,1,10.0
548,11923,10015390,-2147438107,14,12,2,3,1.0,3.0,2,2.0
549,11923,10015390,-2147438095,13,5,2,2,1.0,2.0,1,8.0
550,11923,10015390,-2147438082,14,11,2,5,2.0,2.0,2,3.0
551,11923,10015410,-2147438069,13,8,2,38,1.0,25.0,13,5.0
552,11923,10015411,-2147438125,13,9,2,10,4.0,13.0,8,4.0
553,11923,10015411,-2147438122,13,9,2,7,4.0,5.0,4,4.0
554,11923,10015411,-2147438112,13,9,2,9,4.0,17.0,10,4.0
555,11923,10015464,-2147438124,9,5,4,6,2.0,6.0,3,1.3333333333333333
556,11923,10015464,-2147438084,6,5,2,6,3.0,4.0,3,1.0
557,11923,10015464,-2147438083,6,5,2,7,4.0,5.0,4,1.0
558,11923,10015731,-2147438069,13,6,3,12,1.0,3.0,1,3.5
559,11923,10016134,-2147438093,10,7,2,13,4.0,4.0,4,3.0
560,11923,10016405,-2147438125,13,12,2,5,1.0,3.0,2,1.0
561,11923,10016405,-2147438120,13,12,2,5,1.0,2.0,1,1.0
562,11923,10016406,-2147438138,14,10,2,24,2.0,5.0,3,4.0
563,11923,10016406,-2147438136,7,6,2,10,1.0,7.0,4,1.0
564,11923,10016406,-2147438134,11,8,2,29,1.0,1.0,1,3.0
565,11923,10016406,-2147438132,13,6,3,15,7.0,13.0,9,3.5
566,11923,10016406,-2147438129,13,8,3,4,1.0,3.0,1,2.5
567,11923,10016406,-2147438124,11,8,2,9,2.0,5.0,3,3.0
568,11923,10016406,-2147438102,14,8,3,20,3.0,11.0,6,3.0
569,11923,10016406,-2147438097,13,7,2,17,11.0,19.0,15,6.0
570,11923,10016406,-2147438086,11,8,2,5,1.0,2.0,1,3.0
571,11923,10016406,-2147438082,14,9,2,10,4.0,8.0,6,5.0
572,11923,10016440,-2147438125,12,7,2,2,1.0,2.0,1,5.0
573,11923,10016568,-2147438136,12,8,2,8,4.0,6.0,5,4.0
574,11923,10016570,-2147438088,12,8,2,3,2.0,3.0,2,4.0
575,11923,10016828,-2147438092,10,5,2,3,1.0,1.0,1,5.0
576,11923,10016829,-2147438139,14,7,3,5,2.0,3.0,2,3.5
577,11923,10016829,-2147438138,8,7,2,5,3.0,3.0,3,1.0
578,11923,10016829,-2147438137,14,7,3,6,2.0,6.0,4,3.5
579,11923,10016829,-2147438136,14,7,2,6,5.0,7.0,6,7.0
580,11923,10016829,-2147438125,14,8,2,4,3.0,5.0,4,6.0
581,11923,10016829,-2147438124,14,7,2,8,3.0,10.0,6,7.0
582,11923,10016829,-2147438123,8,7,2,5,2.0,2.0,2,1.0
583,11923,10016829,-2147438101,14,8,2,4,4.0,4.0,4,6.0
584,11923,10016829,-2147438099,14,7,3,8,3.0,7.0,5,3.5
585,11923,10016829,-2147438093,14,8,2,4,4.0,5.0,4,6.0
586,11923,10016829,-2147438091,14,8,2,6,5.0,6.0,5,6.0
587,11923,10016829,-2147438083,14,7,3,4,1.0,7.0,3,3.5
588,11923,10016829,-2147438078,14,7,2,6,6.0,6.0,6,7.0
589,11923,10016860,-2147438138,13,8,2,4,2.0,4.0,3,5.0
590,11923,10016860,-2147438124,13,4,2,3,3.0,3.0,3,9.0
591,11923,10016860,-2147438097,13,4,3,7,1.0,8.0,3,4.5
592,11923,10016860,-2147438092,14,8,2,4,2.0,6.0,4,6.0
593,11923,10017009,-2147438069,13,6,4,22,5.0,25.0,19,2.3333333333333335
594,11923,10017133,-2147438138,12,11,2,10,1.0,7.0,4,1.0
595,11923,10017134,-2147438139,8,7,2,7,3.0,4.0,3,1.0
596,11923,10017134,-2147438095,10,7,2,9,1.0,1.0,1,3.0
597,11923,10017134,-2147438094,12,4,2,12,3.0,3.0,3,8.0
598,11923,10017271,-2147438124,13,7,6,3,1.0,4.0,3,1.2
599,11923,10017271,-2147438123,13,6,7,3,1.0,4.0,2,1.1666666666666667
600,11923,10017271,-2147438112,12,7,3,2,2.0,3.0,2,2.5
601,11923,10017271,-2147438101,13,7,3,4,2.0,6.0,3,3.0
602,11923,10017271,-2147438096,12,7,3,3,1.0,2.0,1,2.5
603,11923,10017271,-2147438092,13,7,3,4,1.0,4.0,2,3.0
604,11923,10017271,-2147438086,12,8,3,3,1.0,2.0,1,2.0
605,11923,10017271,-2147438083,12,10,3,3,1.0,4.0,2,1.0
606,11923,10017291,-2147438130,9,6,2,7,1.0,2.0,1,3.0
607,11923,10017291,-2147438127,9,5,2,7,1.0,2.0,1,4.0
608,11923,10017291,-2147438124,4,3,2,4,2.0,4.0,3,1.0
609,11923,10017291,-2147438085,14,3,6,9,1.0,4.0,2,2.2
610,11923,10018077,-2147438130,13,12,2,12,1.0,6.0,3,1.0
611,11923,10018078,-2147438127,12,6,4,7,1.0,3.0,1,2.0
612,11923,10018161,-2147438134,6,4,3,13,1.0,1.0,1,1.0
613,11923,10018161,-2147438124,13,11,2,5,1.0,1.0,1,2.0
614,11923,10018161,-2147438101,13,5,4,9,1.0,2.0,1,2.6666666666666665
615,11923,10018161,-2147438096,10,6,3,6,1.0,2.0,1,2.0
616,11923,10018294,-2147438134,12,4,3,17,6.0,20.0,12,4.0
617,11923,10018297,-2147438137,13,12,2,6,9.0,14.0,11,1.0
618,11923,10018428,-2147438102,13,6,2,2,1.0,2.0,1,7.0
619,11923,10018428,-2147438101,9,6,2,5,2.0,4.0,3,3.0
620,11923,10018428,-2147438092,9,6,2,5,2.0,6.0,4,3.0
621,11923,10018428,-2147438091,13,6,3,3,3.0,4.0,3,3.5
622,11923,10019539,-2147438081,10,3,2,22,4.0,4.0,4,7.0
623,11923,10020540,-2147438137,8,7,2,6,2.0,9.0,5,1.0
624,11923,10020540,-2147438124,11,7,2,10,2.0,10.0,6,4.0
625,11923,10020675,-2147438134,10,8,2,9,1.0,1.0,1,2.0
626,11923,10020675,-2147438095,10,9,2,10,4.0,10.0,7,1.0
627,11923,10020675,-2147438092,13,11,2,6,1.0,5.0,3,2.0
628,11923,10020929,-2147438075,14,13,2,75,53.0,129.0,91,1.0
629,11923,10021293,-2147438087,13,12,2,3,2.0,5.0,3,1.0
630,11923,10021665,-2147438089,12,11,2,5,1.0,3.0,2,1.0
631,11923,10021918,-2147438093,14,11,2,10,10.0,10.0,10,3.0
632,11923,10022265,-2147438137,8,4,2,9,2.0,3.0,2,4.0
633,11923,10023033,-2147438099,12,3,2,8,1.0,1.0,1,9.0
634,11923,10023168,-2147438088,7,6,2,9,2.0,8.0,5,1.0
635,11923,10023169,-2147438133,12,9,2,6,2.0,3.0,2,3.0
636,11923,10023738,-2147438070,13,4,3,7,2.0,5.0,3,4.5
637,11923,10023812,-2147438136,6,5,2,12,4.0,6.0,5,1.0
638,11923,10024168,-2147438130,12,10,3,5,3.0,20.0,8,1.0
639,11923,10024168,-2147438127,14,3,9,5,3.0,25.0,11,1.375
640,11923,10024168,-2147438107,13,7,4,1,1.0,2.0,1,2.0
641,11923,10024279,-2147438122,14,4,7,2,1.0,3.0,1,1.6666666666666667
642,11923,10024279,-2147438104,14,4,5,4,2.0,4.0,3,2.5
643,11923,10024279,-2147438090,12,4,4,1,1.0,2.0,1,2.6666666666666665
644,11923,10024279,-2147438089,10,4,3,16,1.0,6.0,3,3.0
645,11923,10024363,-2147438124,12,4,4,3,1.0,2.0,1,2.6666666666666665
646,11923,10024363,-2147438117,12,7,2,5,1.0,2.0,1,5.0
647,11923,10024363,-2147438100,12,4,2,3,1.0,3.0,2,8.0
648,11923,10024363,-2147438099,12,4,4,3,1.0,2.0,1,2.6666666666666665
649,11923,10024363,-2147438085,12,4,3,3,1.0,3.0,1,4.0
650,11923,10024367,-2147438129,10,5,3,5,1.0,3.0,1,2.5
651,11923,10024367,-2147438127,10,5,2,4,1.0,2.0,1,5.0
652,11923,10024367,-2147438101,9,5,2,4,2.0,5.0,3,4.0
653,11923,10024367,-2147438081,10,5,2,3,2.0,3.0,2,5.0
654,11923,10024367,-2147438078,10,5,2,2,2.0,4.0,3,5.0
655,11923,10024387,-2147438086,14,7,2,2,1.0,1.0,1,7.0
656,11923,10024783,-2147438087,7,5,2,10,3.0,9.0,6,2.0
657,11923,10025027,-2147438107,12,5,5,1,1.0,1.0,1,1.75
658,11923,10025699,-2147438130,14,9,4,2,1.0,10.0,4,1.6666666666666667
659,11923,10025699,-2147438127,14,8,4,2,2.0,6.0,3,2.0
660,11923,10025699,-2147438125,9,3,3,2,4.0,6.0,5,3.0
661,11923,10025699,-2147438124,14,3,7,2,3.0,9.0,6,1.8333333333333333
662,11923,10025699,-2147438123,11,3,5,3,1.0,10.0,4,2.0
663,11923,10025699,-2147438110,8,7,2,1,1.0,1.0,1,1.0
664,11923,10025699,-2147438099,14,9,4,5,3.0,14.0,7,1.6666666666666667
665,11923,10025699,-2147438086,14,3,6,3,4.0,6.0,5,2.2
666,11923,10025699,-2147438084,9,3,2,1,2.0,7.0,4,6.0
667,11923,10025699,-2147438083,14,8,3,5,2.0,12.0,7,3.0
668,11923,10026263,-2147438119,12,3,10,7,3.0,37.0,16,1.0
669,11923,10026263,-2147438118,12,3,8,7,4.0,33.0,16,1.2857142857142858
670,11923,10026263,-2147438117,12,3,8,6,2.0,16.0,6,1.2857142857142858
671,11923,10026263,-2147438116,12,4,3,0,1.0,7.0,3,4.0
672,11923,10026263,-2147438115,12,3,9,5,3.0,19.0,11,1.125
673,11923,10026263,-2147438114,12,3,9,5,2.0,27.0,13,1.125
674,11923,10026263,-2147438085,12,3,9,8,4.0,30.0,17,1.125
675,11923,10027504,-2147438136,13,10,2,3,2.0,4.0,3,3.0
676,11923,10027504,-2147438129,13,10,2,9,9.0,9.0,9,3.0
677,11923,10027504,-2147438125,13,10,2,5,3.0,5.0,4,3.0
678,11923,10027504,-2147438123,13,10,3,5,2.0,5.0,3,1.5
679,11923,10027504,-2147438121,13,10,2,2,2.0,3.0,2,3.0
680,11923,10027504,-2147438118,14,13,2,3,2.0,3.0,2,1.0
681,11923,10027504,-2147438117,14,13,2,3,2.0,3.0,2,1.0
682,11923,10027504,-2147438116,14,13,2,2,2.0,2.0,2,1.0
683,11923,10027504,-2147438115,14,13,2,2,2.0,2.0,2,1.0
684,11923,10027504,-2147438114,14,13,2,2,2.0,2.0,2,1.0
685,11923,10027504,-2147438108,13,10,3,5,2.0,5.0,3,1.5
686,11923,10027504,-2147438082,14,13,2,2,1.0,2.0,1,1.0
687,11923,10027505a,-2147438130,14,9,3,5,2.0,2.0,2,2.5
688,11923,10027505a,-2147438129,13,11,2,9,1.0,5.0,3,2.0
689,11923,10027505a,-2147438125,13,12,2,4,1.0,2.0,1,1.0
690,11923,10027505a,-2147438119,13,7,4,2,1.0,2.0,1,2.0
691,11923,10027505a,-2147438118,13,9,2,2,2.0,2.0,2,4.0
692,11923,10027505a,-2147438117,13,5,4,2,1.0,3.0,1,2.6666666666666665
693,11923,10027505a,-2147438086,13,11,3,2,1.0,1.0,1,1.0
694,11923,10027505a,-2147438085,13,7,3,2,1.0,2.0,1,3.0
695,11923,10027505a,-2147438081,12,3,2,2,2.0,2.0,2,9.0
696,11923,10027717,-2147438126,13,11,2,7,4.0,11.0,7,2.0
697,11923,10027898,-2147438088,13,7,2,9,2.0,10.0,6,6.0
698,11923,10028178,-2147438136,8,5,3,25,2.0,19.0,9,1.5
699,11923,10028178,-2147438083,11,8,2,14,3.0,11.0,7,3.0
700,11923,10028202,-2147438139,11,8,4,0,1.0,2.0,1,1.0
701,11923,10028202,-2147438137,14,6,9,1,1.0,9.0,4,1.0
702,11923,10028202,-2147438135,10,6,3,0,1.0,1.0,1,2.0
703,11923,10028202,-2147438120,14,3,9,0,1.0,7.0,3,1.375
704,11923,10028202,-2147438110,14,3,11,3,4.0,16.0,8,1.1
705,11923,10028202,-2147438107,10,8,3,0,1.0,2.0,1,1.0
706,11923,10028202,-2147438102,12,7,2,0,1.0,1.0,1,5.0
707,11923,10028202,-2147438097,14,3,12,2,3.0,11.0,7,1.0
708,11923,10028202,-2147438089,14,3,11,0,1.0,6.0,2,1.1
709,11923,10028202,-2147438087,9,3,7,1,3.0,8.0,5,1.0
710,11923,10028205,-2147438138,14,13,2,9,3.0,5.0,4,1.0
711,11923,10028205,-2147438135,14,13,2,9,2.0,5.0,3,1.0
712,11923,10028205,-2147438133,14,13,2,9,2.0,9.0,5,1.0
713,11923,10028205,-2147438130,14,13,2,9,4.0,5.0,4,1.0
714,11923,10028205,-2147438127,14,13,2,8,1.0,5.0,3,1.0
715,11923,10028205,-2147438101,14,13,2,9,3.0,5.0,4,1.0
716,11923,10028205,-2147438099,14,13,2,11,3.0,10.0,6,1.0
717,11923,10028205,-2147438094,14,13,2,10,5.0,5.0,5,1.0
718,11923,10028271,-2147438101,14,6,2,5,2.0,3.0,2,8.0
719,11923,10028271,-2147438099,6,4,2,4,1.0,1.0,1,2.0
720,11923,10028344,-2147438129,7,6,2,3,1.0,2.0,1,1.0
721,11923,10028344,-2147438126,10,3,5,2,2.0,3.0,2,1.75
722,11923,10028344,-2147438124,12,9,3,6,3.0,6.0,4,1.5
723,11923,10028344,-2147438110,13,6,4,2,1.0,2.0,1,2.3333333333333335
724,11923,10028365,-2147438088,9,5,3,10,2.0,13.0,6,2.0
725,11923,10028491,-2147438137,13,4,2,5,10.0,10.0,10,9.0
726,11923,10028594,-2147438118,10,3,3,4,2.0,6.0,3,3.5
727,11923,10028594,-2147438117,9,3,3,5,1.0,4.0,2,3.0
728,11923,10028594,-2147438115,9,3,2,4,1.0,3.0,2,6.0
729,11923,10028594,-2147438114,10,3,2,4,1.0,2.0,1,7.0
730,11923,10028594,-2147438085,8,3,2,4,3.0,8.0,5,5.0
731,11923,10028772,-2147438140,14,3,9,27,30.0,121.0,63,1.375
732,11923,10028772,-2147438131,13,8,6,5,4.0,12.0,6,1.0
733,11923,10028772,-2147438124,14,6,8,3,1.0,9.0,5,1.1428571428571428
734,11923,10028772,-2147438123,14,6,8,4,2.0,8.0,4,1.1428571428571428
735,11923,10028772,-2147438099,14,9,5,4,2.0,10.0,6,1.25
736,11923,10028772,-2147438086,14,6,9,3,1.0,12.0,5,1.0
737,11923,10028772,-2147438083,14,5,8,4,2.0,11.0,5,1.2857142857142858
738,11923,10028920,-2147438096,11,8,2,11,9.0,12.0,10,3.0
