,skclientkey,medid,device_naturalkey,Last_Removal_month,First_Removal_month,Month_w_Removal_count,Avg_Inventory_Qty_training_peroid,Min_Removal_Qty,Max_Removal_Qty,Avg_Removal_Qty,Frequency_of_Removals,max_par_level,standardstockwithindispensingdeviceflag,100avgdailyusage30,inventoryquantity,dist_eed,y_df,y_predict,modified_y_predict_less_cons,transactionquantity,Dashboard Estimate,MSE_Dashboard,MSE_Estimator_Model,MAE_Estimator_Model,MAE_Dashboard,y_removal_group,MSE_Group_Model,MAE_Group_Model
77,11923,10002393,-2147438132,11,4,2,5,1.0,2.0,1,7.0,10,1,6.0,6,214.0,0.0,3.908235373329041,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
78,11923,10002416,-2147438112,8,4,2,10,8.0,11.0,9,4.0,10,1,0.0,10,213.0,0.0,4.147298649196047,4.0,11.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
79,11923,10002416,-2147438101,10,4,2,10,2.0,9.0,5,6.0,20,0,0.0,19,213.0,0.0,6.629336715108039,6.0,9.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
80,11923,10002641,-2147438139,12,6,2,14,4.0,14.0,9,6.0,10,0,0.0,10,122.0,0.0,4.1105680527918835,4.0,14.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
81,11923,10002641,-2147438093,12,6,2,7,4.0,10.0,7,6.0,5,1,0.0,10,121.0,0.0,3.1081066212890187,3.0,10.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
82,11923,10002664,-2147438130,14,5,3,2,1.0,3.0,2,4.5,4,1,0.0,4,90.0,0.0,2.4260524482726256,2.0,3.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
83,11923,10002733,-2147438122,10,8,2,3,1.0,2.0,1,2.0,3,1,0.0,2,336.0,0.0,2.4684292740107887,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
84,11923,10002808,-2147438133,6,4,2,28,4.0,12.0,8,2.0,44,1,0.0,42,66.0,0.0,12.342075074772936,12.0,12.0,18.0,324.0,144.0,12.0,18.0,0.0,0.0,0.0
85,11923,10002883,-2147438130,8,5,2,2,1.0,2.0,1,3.0,2,0,0.0,2,152.0,0.0,2.1500016639496966,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
86,11923,10002883,-2147438125,8,5,2,1,1.0,1.0,1,3.0,1,0,0.0,1,121.0,0.0,1.8705262188213079,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
87,11923,10003283,-2147438135,14,6,2,12,1.0,4.0,2,8.0,10,1,6.0,14,302.0,0.0,4.468658899043152,4.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
88,11923,10003411,-2147438102,9,3,2,7,1.0,1.0,1,6.0,10,1,13.0,8,153.0,0.0,3.9621944530167377,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
89,11923,10003417,-2147438139,10,8,2,6,3.0,5.0,4,2.0,6,1,33.0,3,153.0,0.0,2.8965504285323433,2.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
90,11923,10003417,-2147438138,8,5,2,4,2.0,4.0,3,3.0,5,1,23.0,4,29.0,0.0,2.6489975823644256,2.0,4.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
91,11923,10003417,-2147438137,8,4,2,4,1.0,4.0,2,4.0,6,1,3.0,9,153.0,0.0,3.2685454593691285,3.0,4.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
92,11923,10003417,-2147438134,8,3,2,7,3.0,6.0,4,5.0,8,1,0.0,8,153.0,0.0,3.5903278824801688,3.0,6.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
93,11923,10003417,-2147438133,8,3,3,4,3.0,3.0,3,2.5,5,1,0.0,5,153.0,0.0,2.261139430829312,2.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
94,11923,10003417,-2147438132,8,4,2,4,1.0,5.0,3,4.0,2,1,0.0,2,153.0,0.0,2.097626701013418,2.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
95,11923,10003417,-2147438124,8,3,2,4,2.0,6.0,4,5.0,2,1,0.0,2,153.0,0.0,2.097626701013418,2.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
96,11923,10003417,-2147438102,8,7,2,4,1.0,2.0,1,1.0,5,1,0.0,5,153.0,0.0,2.8439772917467936,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
97,11923,10003417,-2147438101,8,4,2,5,2.0,2.0,2,4.0,5,1,0.0,4,30.0,1.0,2.663037432742201,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
98,11923,10003417,-2147438097,9,5,2,4,1.0,2.0,1,4.0,5,1,16.0,5,153.0,0.0,2.8348991779330013,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
99,11923,10003417,-2147438096,8,3,3,6,3.0,4.0,3,2.5,8,1,0.0,8,153.0,0.0,2.4599354268056888,2.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
100,11923,10003417,-2147438094,14,3,4,4,1.0,4.0,2,3.6666666666666665,5,1,0.0,5,153.0,0.0,2.189258356233393,2.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
101,11923,10003417,-2147438092,8,4,2,5,2.0,4.0,3,4.0,5,1,0.0,5,153.0,0.0,2.8439772917467936,2.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
102,11923,10003417,-2147438091,8,4,2,4,2.0,3.0,2,4.0,5,1,0.0,5,153.0,0.0,2.8439772917467936,2.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
103,11923,10003417,-2147438086,8,4,2,4,3.0,8.0,5,4.0,4,1,0.0,4,153.0,0.0,2.595193761502335,2.0,8.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
104,11923,10003417,-2147438083,8,5,2,2,1.0,2.0,1,3.0,2,1,0.0,3,183.0,0.0,2.18649081536622,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
105,11923,10003435,-2147438133,11,8,2,2,1.0,2.0,1,3.0,2,1,0.0,2,61.0,0.0,2.0065410181320766,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
106,11923,10003435,-2147438101,8,5,2,2,1.0,71.0,36,3.0,2,1,0.0,2,61.0,0.0,2.0065410181320766,2.0,71.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
107,11923,10003435,-2147438093,11,8,2,3,1.0,4.0,2,3.0,3,1,0.0,3,61.0,0.0,2.255324548376535,2.0,4.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
108,11923,10003435,-2147438092,11,8,2,4,2.0,3.0,2,3.0,3,1,0.0,3,61.0,0.0,2.255324548376535,2.0,3.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
109,11923,10003610,-2147438133,14,7,2,12,10.0,11.0,10,7.0,10,0,0.0,0,213.0,0.0,3.609041061509566,3.0,11.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
110,11923,10003614,-2147438137,7,6,2,24,20.0,50.0,35,1.0,15,0,130.0,15,548.0,0.0,5.702492343488544,5.0,50.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
111,11923,10003614,-2147438136,12,8,2,8,7.0,10.0,8,4.0,10,1,0.0,11,548.0,0.0,4.538131603535905,4.0,10.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
112,11923,10003614,-2147438097,7,6,2,11,10.0,25.0,17,1.0,20,0,0.0,23,364.0,0.0,7.015485087403176,7.0,25.0,0.0,0.0,49.0,7.0,0.0,0.0,0.0,0.0
113,11923,10003615,-2147438133,10,4,2,29,1.0,9.0,5,6.0,40,1,0.0,35,60.0,0.0,11.163513799454444,9.0,9.0,15.0,225.0,81.0,9.0,15.0,0.0,0.0,0.0
114,11923,10003615,-2147438132,10,4,2,39,8.0,20.0,14,6.0,40,1,0.0,39,60.0,0.0,11.400162844411728,11.0,20.0,17.0,289.0,121.0,11.0,17.0,0.0,0.0,0.0
115,11923,10003746,-2147438127,14,9,2,9,2.0,7.0,4,5.0,5,0,40.0,7,31.0,0.0,2.872184018402861,2.0,7.0,3.0,9.0,4.0,2.0,3.0,0.0,0.0,0.0
116,11923,10003746,-2147438123,8,6,2,3,1.0,5.0,3,2.0,10,0,0.0,10,0.0,0.0,3.9897805167970612,3.0,5.0,4.0,16.0,9.0,3.0,4.0,0.0,0.0,0.0
117,11923,10003746,-2147438069,14,9,2,5,5.0,5.0,5,5.0,5,0,0.0,0,100.0,0.0,2.5490577364231,2.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
118,11923,10003759,-2147438106,13,11,2,9,4.0,7.0,5,2.0,10,0,0.0,10,30.0,0.0,4.019482369910541,4.0,7.0,4.0,16.0,16.0,4.0,4.0,4.0,16.0,4.0
119,11923,10003760,-2147438133,14,5,3,15,1.0,6.0,3,4.5,20,1,3.0,12,152.0,0.0,2.4939662556882656,2.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
120,11923,10003837,-2147438135,11,10,2,8,1.0,8.0,4,1.0,10,1,0.0,6,172.0,0.0,3.87005707165034,3.0,8.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
121,11923,10003837,-2147438134,11,10,2,10,3.0,9.0,6,1.0,10,1,10.0,13,305.0,0.0,4.410197294661732,4.0,9.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
122,11923,10003837,-2147438094,11,10,2,10,2.0,2.0,2,1.0,8,0,26.0,9,182.0,0.0,3.716815024821837,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
123,11923,10003890,-2147438132,13,9,2,10,1.0,1.0,1,4.0,10,1,0.0,9,194.0,0.0,4.069325214318189,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
124,11923,10003894,-2147438086,9,8,2,7,4.0,10.0,7,1.0,10,0,3.0,6,395.0,0.0,4.14250372482719,4.0,10.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
125,11923,10003894,-2147438070,10,4,7,1,1.0,4.0,1,1.0,4,1,0.0,5,395.0,0.0,-107.63238400600396,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,11923,10003919,-2147438137,14,9,2,9,1.0,3.0,2,5.0,10,1,0.0,8,425.0,0.0,4.23886722205267,3.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
127,11923,10003919,-2147438133,14,4,3,10,1.0,5.0,3,5.0,10,0,0.0,5,244.0,0.0,1.649851489068922,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
128,11923,10003924,-2147438136,8,3,2,5,3.0,4.0,3,5.0,5,1,0.0,5,30.0,1.0,2.722199693981522,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
