,skclientkey,medid,device_naturalkey,Last_Removal_month,First_Removal_month,Month_w_Removal_count,Avg_Inventory_Qty_training_peroid,Min_Removal_Qty,Max_Removal_Qty,Avg_Removal_Qty,Frequency_of_Removals,max_par_level,standardstockwithindispensingdeviceflag,100avgdailyusage30,inventoryquantity,dist_eed,y_df,y_predict,modified_y_predict_less_cons,transactionquantity,Dashboard Estimate,MSE_Dashboard,MSE_Estimator_Model,MAE_Estimator_Model,MAE_Dashboard,y_removal_group,MSE_Group_Model,MAE_Group_Model
62,11923,10001737,-2147438132,12,10,2,7,5.0,13.0,9,2.0,10,1,6.0,8,60.0,0.0,4.113449965426209,4.0,13.0,3.0,9.0,16.0,4.0,3.0,0.0,0.0,0.0
63,11923,10001739,-2147438138,14,11,2,13,12.0,15.0,13,3.0,15,1,30.0,11,487.0,0.0,6.38211774793863,6.0,15.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0
64,11923,10001739,-2147438137,14,11,2,8,5.0,8.0,6,3.0,10,1,0.0,9,487.0,0.0,5.209226915446148,5.0,8.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
65,11923,10001739,-2147438134,14,11,2,16,6.0,14.0,10,3.0,10,1,20.0,6,122.0,0.0,3.987560396794603,3.0,14.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
66,11923,10001739,-2147438133,14,8,3,8,1.0,6.0,4,3.0,10,1,3.0,11,122.0,0.0,1.6445741519374042,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
67,11923,10001739,-2147438132,14,11,2,10,7.0,9.0,8,3.0,10,1,0.0,10,487.0,0.0,5.316860382136537,5.0,9.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
68,11923,10001739,-2147438099,14,11,2,7,2.0,5.0,3,3.0,10,1,0.0,10,487.0,0.0,5.316860382136537,5.0,5.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
69,11923,10001739,-2147438091,14,11,2,11,5.0,17.0,11,3.0,10,1,0.0,10,486.0,0.0,5.3145973470254955,5.0,17.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
70,11923,10001739,-2147438084,14,11,2,8,3.0,7.0,5,3.0,12,0,0.0,13,122.0,0.0,5.538304685040166,5.0,7.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
71,11923,10001743,-2147438099,15,12,2,6,2.0,3.0,2,3.0,3,0,0.0,6,133.0,0.0,2.8895933677914565,2.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
72,11923,10001756,-2147438125,14,8,2,3,1.0,2.0,1,6.0,6,1,0.0,6,275.0,0.0,3.5531539888843717,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
73,11923,10001933,-2147438126,11,10,2,6,2.0,5.0,3,1.0,5,0,0.0,6,46.0,0.0,3.119413854605898,3.0,5.0,2.0,4.0,9.0,3.0,2.0,0.0,0.0,0.0
74,11923,10001935,-2147438133,15,5,2,9,1.0,6.0,3,10.0,10,1,3.0,13,425.0,0.0,5.488538859865601,5.0,6.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
75,11923,10001935,-2147438091,15,12,2,16,1.0,4.0,2,3.0,20,1,63.0,21,152.0,0.0,7.6470458062979985,4.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
76,11923,10001946,-2147438122,13,5,2,2,1.0,2.0,1,8.0,2,1,0.0,2,303.0,0.0,2.3325760222819856,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
77,11923,10001974,-2147438127,16,10,3,9,1.0,6.0,3,3.0,10,0,6.0,9,243.0,0.0,0.2384331574321461,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,11923,10001974,-2147438088,12,9,3,15,2.0,12.0,5,1.5,10,1,0.0,10,243.0,0.0,0.18717387964561016,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,11923,10002374,-2147438123,14,7,2,4,1.0,2.0,1,7.0,5,1,23.0,4,456.0,0.0,3.450472091356394,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
80,11923,10002374,-2147438084,14,12,2,3,1.0,1.0,1,2.0,3,1,83.0,4,456.0,0.0,2.8054926407298892,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
81,11923,10002397,-2147438102,15,13,2,9,2.0,4.0,3,2.0,10,0,0.0,10,456.0,0.0,5.544553470581623,4.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
82,11923,10002641,-2147438139,12,6,2,14,4.0,14.0,9,6.0,10,0,13.0,6,61.0,0.0,4.172827837976145,4.0,14.0,2.0,4.0,16.0,4.0,2.0,0.0,0.0,0.0
83,11923,10002641,-2147438093,12,6,2,7,4.0,10.0,7,6.0,5,1,20.0,4,60.0,0.0,2.5652239328418345,2.0,10.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
84,11923,10002664,-2147438130,14,5,3,2,1.0,3.0,2,4.5,4,1,3.0,3,29.0,1.0,1.968226564328095,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
85,11923,10002730,-2147438096,16,7,2,30,2.0,5.0,3,9.0,20,0,20.0,12,213.0,0.0,7.270667276303922,5.0,5.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
86,11923,10002733,-2147438122,10,8,2,3,1.0,2.0,1,2.0,3,1,0.0,2,275.0,0.0,2.482563309910338,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
87,11923,10002733,-2147438069,16,8,2,7,2.0,2.0,2,8.0,9,1,0.0,6,91.0,0.0,3.7768123406653533,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0
88,11923,10002883,-2147438130,8,5,2,2,1.0,2.0,1,3.0,2,0,6.0,2,213.0,0.0,2.404922548260516,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
89,11923,10002883,-2147438125,8,5,2,1,1.0,1.0,1,3.0,1,0,0.0,1,60.0,0.0,1.7595199297585524,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
90,11923,10003283,-2147438135,14,6,2,12,1.0,4.0,2,8.0,10,1,0.0,13,241.0,0.0,5.08305414489168,4.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
91,11923,10003417,-2147438139,10,8,2,6,3.0,5.0,4,2.0,6,1,0.0,6,92.0,0.0,3.139018563563915,3.0,5.0,2.0,4.0,9.0,3.0,2.0,0.0,0.0,0.0
92,11923,10003417,-2147438138,8,5,2,4,2.0,4.0,3,3.0,5,1,0.0,6,121.0,0.0,2.991294311046604,2.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
93,11923,10003417,-2147438102,8,7,2,4,1.0,2.0,1,1.0,5,1,3.0,4,92.0,0.0,2.699485613988069,2.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0
94,11923,10003417,-2147438101,15,8,2,4,1.0,2.0,1,7.0,5,1,0.0,5,92.0,0.0,2.818032826136034,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0
95,11923,10003417,-2147438097,9,5,2,4,1.0,2.0,1,4.0,5,1,10.0,4,153.0,0.0,2.812065349693877,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
96,11923,10003417,-2147438096,8,5,2,5,3.0,3.0,3,3.0,8,1,0.0,8,92.0,0.0,3.780990038419679,3.0,3.0,3.0,9.0,9.0,3.0,3.0,0.0,0.0,0.0
97,11923,10003417,-2147438094,14,5,3,4,1.0,4.0,2,4.5,5,1,0.0,5,92.0,0.0,1.423408443221806,1.0,4.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0
98,11923,10003417,-2147438083,8,5,2,2,1.0,2.0,1,3.0,2,1,0.0,2,153.0,0.0,1.9931207556258739,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
99,11923,10003435,-2147438138,16,11,2,2,2.0,2.0,2,5.0,2,1,0.0,0,129.0,0.0,1.7235409795801184,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
100,11923,10003435,-2147438133,16,8,3,2,1.0,2.0,1,4.0,2,1,0.0,2,243.0,0.0,-0.5439968874853607,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,11923,10003435,-2147438132,16,11,2,2,1.0,2.0,1,5.0,2,1,0.0,2,244.0,0.0,2.199056950730582,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
102,11923,10003435,-2147438130,16,12,2,3,1.0,1.0,1,4.0,5,1,0.0,5,61.0,0.0,2.7478787376937706,1.0,1.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0
103,11923,10003435,-2147438101,8,5,2,2,1.0,71.0,36,3.0,2,1,0.0,2,0.0,2.0,1.6468763836366398,1.0,71.0,0.0,4.0,1.0,1.0,2.0,0.0,4.0,2.0
104,11923,10003435,-2147438093,16,8,3,3,1.0,4.0,2,4.0,3,1,0.0,3,244.0,0.0,-0.46381389452798283,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,11923,10003435,-2147438092,16,8,3,3,2.0,3.0,2,4.0,3,1,0.0,3,244.0,0.0,-0.46381389452798283,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,11923,10003435,-2147438091,16,11,2,3,3.0,3.0,3,5.0,3,1,0.0,3,244.0,0.0,2.520042688158463,2.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
107,11923,10003614,-2147438137,7,6,2,24,20.0,50.0,35,1.0,30,0,1163.0,20,609.0,0.0,7.0032826018376655,7.0,50.0,0.0,0.0,49.0,7.0,0.0,0.0,0.0,0.0
108,11923,10003614,-2147438136,12,8,2,8,7.0,10.0,8,4.0,40,1,163.0,55,487.0,0.0,15.967954335467194,10.0,10.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0
109,11923,10003614,-2147438097,7,6,2,11,10.0,25.0,17,1.0,20,0,0.0,23,303.0,0.0,8.731066872942373,8.0,25.0,0.0,0.0,64.0,8.0,0.0,0.0,0.0,0.0
110,11923,10003615,-2147438134,16,10,2,31,14.0,20.0,17,6.0,40,1,6.0,40,487.0,0.0,14.924605014057835,14.0,20.0,0.0,0.0,196.0,14.0,0.0,0.0,0.0,0.0
111,11923,10003615,-2147438132,16,10,2,33,16.0,20.0,18,6.0,40,1,0.0,20,364.0,0.0,12.5154098525072,12.0,20.0,0.0,0.0,144.0,12.0,0.0,0.0,0.0,0.0
112,11923,10003615,-2147438099,16,10,2,13,2.0,3.0,2,6.0,30,1,0.0,29,364.0,0.0,11.350588345345772,3.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
113,11923,10003621,-2147438133,15,13,2,20,1.0,2.0,1,2.0,25,1,3.0,20,122.0,0.0,8.75655754911537,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
114,11923,10003746,-2147438127,16,9,3,7,2.0,7.0,4,3.5,5,0,13.0,6,214.0,0.0,0.31286743085731583,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,11923,10003746,-2147438093,8,6,2,5,3.0,5.0,4,2.0,20,0,3.0,14,214.0,0.0,7.550041802388671,7.0,15.0,0.0,0.0,49.0,7.0,0.0,0.0,0.0,0.0
116,11923,10003746,-2147438089,8,6,2,3,2.0,5.0,3,2.0,1,0,0.0,1,214.0,0.0,2.1080273368588274,2.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
117,11923,10003746,-2147438081,16,13,2,4,3.0,5.0,4,3.0,5,0,0.0,5,214.0,0.0,3.3919702865703543,3.0,5.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
118,11923,10003746,-2147438070,15,9,2,2,2.0,2.0,2,6.0,2,1,0.0,2,214.0,0.0,2.1311658973993595,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
119,11923,10003746,-2147438069,14,9,2,5,5.0,5.0,5,5.0,5,0,0.0,5,214.0,0.0,3.3919702865703543,3.0,5.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0
120,11923,10003759,-2147438106,13,11,2,9,4.0,7.0,5,2.0,10,0,0.0,10,578.0,0.0,5.820643754128594,5.0,7.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0
121,11923,10003760,-2147438133,14,5,3,15,1.0,6.0,3,4.5,20,1,33.0,12,91.0,0.0,2.289289540926733,2.0,6.0,5.0,25.0,4.0,2.0,5.0,0.0,0.0,0.0
122,11923,10003835,-2147438118,15,12,2,4,1.0,2.0,1,3.0,4,0,0.0,7,334.0,0.0,3.6654491625385286,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
123,11923,10003835,-2147438117,15,12,2,3,1.0,1.0,1,3.0,4,0,0.0,7,275.0,0.0,3.5319300909871245,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
124,11923,10003837,-2147438135,11,10,2,8,1.0,8.0,4,1.0,10,1,3.0,7,111.0,0.0,4.1321450348564746,4.0,8.0,3.0,9.0,16.0,4.0,3.0,0.0,0.0,0.0
125,11923,10003837,-2147438134,11,10,2,10,3.0,9.0,6,1.0,10,1,20.0,5,244.0,0.0,4.156017213651186,4.0,9.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
126,11923,10003837,-2147438123,15,10,2,17,1.0,14.0,7,5.0,10,1,0.0,10,244.0,0.0,4.766942850153636,4.0,14.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
127,11923,10003837,-2147438094,11,10,2,10,2.0,2.0,2,1.0,8,0,10.0,23,425.0,0.0,6.4105507561141755,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
128,11923,10003837,-2147438088,15,10,2,8,4.0,4.0,4,5.0,10,1,0.0,12,244.0,0.0,4.9822097835344135,4.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
