,skclientkey,medid,device_naturalkey,Last_Removal_month,First_Removal_month,Month_w_Removal_count,Avg_Inventory_Qty_training_peroid,Min_Removal_Qty,Max_Removal_Qty,Avg_Removal_Qty,Frequency_of_Removals
625,11923,10016860,-2147438097,13,4,3,7,1.0,8.0,3,4.5
626,11923,10016860,-2147438092,14,8,2,4,2.0,6.0,4,6.0
627,11923,10017009,-2147438069,13,6,4,22,5.0,25.0,19,2.3333333333333335
628,11923,10017133,-2147438138,12,11,2,10,1.0,7.0,4,1.0
629,11923,10017134,-2147438139,8,7,2,7,3.0,4.0,3,1.0
630,11923,10017134,-2147438095,10,7,2,9,1.0,1.0,1,3.0
631,11923,10017134,-2147438094,12,4,2,12,3.0,3.0,3,8.0
632,11923,10017264,-2147438125,15,14,2,5,2.0,6.0,4,1.0
633,11923,10017264,-2147438124,15,14,2,3,1.0,3.0,2,1.0
634,11923,10017264,-2147438112,15,14,2,6,4.0,5.0,4,1.0
635,11923,10017264,-2147438099,15,14,2,2,1.0,3.0,2,1.0
636,11923,10017271,-2147438124,13,7,6,3,1.0,4.0,3,1.2
637,11923,10017271,-2147438123,13,6,7,3,1.0,4.0,2,1.1666666666666667
638,11923,10017271,-2147438112,12,7,3,2,2.0,3.0,2,2.5
639,11923,10017271,-2147438101,13,7,3,4,2.0,6.0,3,3.0
640,11923,10017271,-2147438096,12,7,3,3,1.0,2.0,1,2.5
641,11923,10017271,-2147438092,13,7,3,4,1.0,4.0,2,3.0
642,11923,10017271,-2147438086,12,8,3,3,1.0,2.0,1,2.0
643,11923,10017271,-2147438083,12,10,3,3,1.0,4.0,2,1.0
644,11923,10017291,-2147438130,9,6,2,7,1.0,2.0,1,3.0
645,11923,10017291,-2147438127,9,5,2,7,1.0,2.0,1,4.0
646,11923,10017291,-2147438119,15,14,2,6,9.0,12.0,10,1.0
647,11923,10017291,-2147438118,15,14,2,10,2.0,9.0,5,1.0
648,11923,10017291,-2147438117,15,14,2,1,1.0,12.0,6,1.0
649,11923,10017291,-2147438085,14,5,5,7,1.0,4.0,2,2.25
650,11923,10018077,-2147438130,13,12,2,12,1.0,6.0,3,1.0
651,11923,10018078,-2147438127,12,6,4,7,1.0,3.0,1,2.0
652,11923,10018161,-2147438134,6,4,3,13,1.0,1.0,1,1.0
653,11923,10018161,-2147438124,13,11,2,5,1.0,1.0,1,2.0
654,11923,10018161,-2147438101,13,5,4,9,1.0,2.0,1,2.6666666666666665
655,11923,10018161,-2147438096,10,6,3,6,1.0,2.0,1,2.0
656,11923,10018294,-2147438134,12,4,3,17,6.0,20.0,12,4.0
657,11923,10018297,-2147438137,13,12,2,6,9.0,14.0,11,1.0
658,11923,10018304,-2147438085,15,9,2,2,1.0,1.0,1,6.0
659,11923,10018428,-2147438102,15,6,3,2,1.0,2.0,1,4.5
660,11923,10018428,-2147438101,9,6,2,5,2.0,4.0,3,3.0
661,11923,10018428,-2147438092,9,6,2,5,2.0,6.0,4,3.0
662,11923,10018428,-2147438091,15,6,4,3,3.0,4.0,3,3.0
663,11923,10020540,-2147438137,8,7,2,6,2.0,9.0,5,1.0
664,11923,10020540,-2147438124,11,7,2,10,2.0,10.0,6,4.0
665,11923,10020675,-2147438134,10,8,2,9,1.0,1.0,1,2.0
666,11923,10020675,-2147438095,10,9,2,10,4.0,10.0,7,1.0
667,11923,10020675,-2147438092,13,11,2,6,1.0,5.0,3,2.0
668,11923,10020929,-2147438075,15,13,3,83,24.0,129.0,68,1.0
669,11923,10021066,-2147437929,15,14,2,5,2.0,3.0,2,1.0
670,11923,10021293,-2147438087,13,12,2,3,2.0,5.0,3,1.0
671,11923,10021665,-2147438089,12,11,2,5,1.0,3.0,2,1.0
672,11923,10021799,-2147438120,15,14,2,9,2.0,3.0,2,1.0
673,11923,10021799,-2147438088,15,5,2,19,7.0,10.0,8,10.0
674,11923,10021918,-2147438093,14,11,2,10,10.0,10.0,10,3.0
675,11923,10022265,-2147438137,8,4,2,9,2.0,3.0,2,4.0
676,11923,10023033,-2147438126,15,10,2,13,3.0,8.0,5,5.0
677,11923,10023033,-2147438101,15,10,2,8,4.0,9.0,6,5.0
678,11923,10023168,-2147438088,7,6,2,9,2.0,8.0,5,1.0
679,11923,10023169,-2147438133,12,9,2,6,2.0,3.0,2,3.0
680,11923,10023169,-2147438101,15,8,2,9,6.0,12.0,9,7.0
681,11923,10023738,-2147438070,13,4,3,7,2.0,5.0,3,4.5
682,11923,10023812,-2147438136,6,5,2,12,4.0,6.0,5,1.0
683,11923,10024168,-2147438130,12,10,3,5,3.0,20.0,8,1.0
684,11923,10024168,-2147438127,15,4,9,5,3.0,18.0,10,1.375
685,11923,10024168,-2147438123,15,12,2,2,2.0,6.0,4,3.0
686,11923,10024168,-2147438107,15,7,5,1,1.0,2.0,1,2.0
687,11923,10024279,-2147438122,14,4,7,2,1.0,3.0,1,1.6666666666666667
688,11923,10024279,-2147438104,15,4,6,4,1.0,4.0,2,2.2
689,11923,10024279,-2147438090,12,4,4,1,1.0,2.0,1,2.6666666666666665
690,11923,10024279,-2147438089,10,4,3,16,1.0,6.0,3,3.0
691,11923,10024363,-2147438124,12,4,4,3,1.0,2.0,1,2.6666666666666665
692,11923,10024363,-2147438118,15,12,2,3,3.0,4.0,3,3.0
693,11923,10024363,-2147438117,12,7,2,5,1.0,2.0,1,5.0
694,11923,10024363,-2147438100,12,4,2,3,1.0,3.0,2,8.0
695,11923,10024363,-2147438099,15,4,5,3,1.0,3.0,1,2.75
696,11923,10024363,-2147438085,12,4,3,3,1.0,3.0,1,4.0
697,11923,10024365,-2147438069,15,10,2,5,5.0,6.0,5,5.0
698,11923,10024367,-2147438129,10,5,3,5,1.0,3.0,1,2.5
699,11923,10024367,-2147438127,15,5,3,4,1.0,2.0,1,5.0
700,11923,10024367,-2147438125,15,10,2,4,1.0,2.0,1,5.0
701,11923,10024367,-2147438101,9,5,2,4,2.0,5.0,3,4.0
702,11923,10024367,-2147438086,15,9,2,3,1.0,2.0,1,6.0
703,11923,10024367,-2147438081,10,5,2,3,2.0,3.0,2,5.0
704,11923,10024367,-2147438078,10,5,2,2,2.0,4.0,3,5.0
705,11923,10024367,-2147438068,15,10,2,3,2.0,2.0,2,5.0
706,11923,10024387,-2147438086,14,7,2,2,1.0,1.0,1,7.0
707,11923,10024783,-2147438087,7,5,2,10,3.0,9.0,6,2.0
708,11923,10025027,-2147438107,12,5,5,1,1.0,1.0,1,1.75
709,11923,10025699,-2147438130,14,9,4,2,1.0,10.0,4,1.6666666666666667
710,11923,10025699,-2147438127,15,8,5,2,2.0,6.0,3,1.75
711,11923,10025699,-2147438125,9,4,2,2,4.0,6.0,5,5.0
712,11923,10025699,-2147438124,15,4,7,2,3.0,8.0,6,1.8333333333333333
713,11923,10025699,-2147438123,15,4,5,3,1.0,10.0,4,2.75
714,11923,10025699,-2147438110,8,7,2,1,1.0,1.0,1,1.0
715,11923,10025699,-2147438099,14,9,4,5,3.0,14.0,7,1.6666666666666667
716,11923,10025699,-2147438086,15,4,6,3,4.0,6.0,5,2.2
717,11923,10025699,-2147438083,15,8,4,5,2.0,12.0,7,2.3333333333333335
718,11923,10026263,-2147438119,12,4,9,8,3.0,37.0,17,1.0
719,11923,10026263,-2147438118,12,4,7,8,4.0,33.0,18,1.3333333333333333
720,11923,10026263,-2147438117,12,4,7,7,2.0,16.0,6,1.3333333333333333
721,11923,10026263,-2147438116,12,4,3,0,1.0,7.0,3,4.0
722,11923,10026263,-2147438115,12,4,8,5,3.0,19.0,12,1.1428571428571428
723,11923,10026263,-2147438114,12,4,8,6,3.0,27.0,14,1.1428571428571428
724,11923,10026263,-2147438085,12,4,8,8,4.0,30.0,17,1.1428571428571428
725,11923,10027504,-2147438136,13,10,2,3,2.0,4.0,3,3.0
726,11923,10027504,-2147438129,13,10,2,9,9.0,9.0,9,3.0
727,11923,10027504,-2147438126,15,11,2,9,2.0,8.0,5,4.0
728,11923,10027504,-2147438125,13,10,2,5,3.0,5.0,4,3.0
729,11923,10027504,-2147438123,13,10,3,5,2.0,5.0,3,1.5
730,11923,10027504,-2147438121,13,10,2,2,2.0,3.0,2,3.0
731,11923,10027504,-2147438118,14,13,2,3,2.0,3.0,2,1.0
732,11923,10027504,-2147438117,14,13,2,3,2.0,3.0,2,1.0
733,11923,10027504,-2147438116,14,13,2,2,2.0,2.0,2,1.0
734,11923,10027504,-2147438115,14,13,2,2,2.0,2.0,2,1.0
735,11923,10027504,-2147438114,14,13,2,2,2.0,2.0,2,1.0
736,11923,10027504,-2147438108,13,10,3,5,2.0,5.0,3,1.5
737,11923,10027504,-2147438082,14,13,2,2,1.0,2.0,1,1.0
738,11923,10027505a,-2147438130,14,9,3,5,2.0,2.0,2,2.5
739,11923,10027505a,-2147438129,13,11,2,9,1.0,5.0,3,2.0
740,11923,10027505a,-2147438125,13,12,2,4,1.0,2.0,1,1.0
741,11923,10027505a,-2147438119,13,7,4,2,1.0,2.0,1,2.0
742,11923,10027505a,-2147438118,13,9,2,2,2.0,2.0,2,4.0
743,11923,10027505a,-2147438117,13,5,4,2,1.0,3.0,1,2.6666666666666665
744,11923,10027505a,-2147438091,15,13,2,3,1.0,2.0,1,2.0
745,11923,10027505a,-2147438086,13,11,3,2,1.0,1.0,1,1.0
746,11923,10027505a,-2147438085,13,7,3,2,1.0,2.0,1,3.0
747,11923,10027717,-2147438126,13,11,2,7,4.0,11.0,7,2.0
748,11923,10027898,-2147438088,13,7,2,9,2.0,10.0,6,6.0
749,11923,10028178,-2147438136,15,5,4,25,2.0,19.0,8,3.3333333333333335
750,11923,10028178,-2147438083,11,8,2,14,3.0,11.0,7,3.0
751,11923,10028202,-2147438139,15,8,5,1,1.0,4.0,1,1.75
752,11923,10028202,-2147438137,15,6,10,1,1.0,9.0,3,1.0
753,11923,10028202,-2147438135,10,6,3,0,1.0,1.0,1,2.0
754,11923,10028202,-2147438120,14,4,8,0,1.0,6.0,2,1.4285714285714286
755,11923,10028202,-2147438110,15,4,11,3,3.0,16.0,8,1.1
756,11923,10028202,-2147438107,10,8,3,0,1.0,2.0,1,1.0
757,11923,10028202,-2147438102,12,7,2,0,1.0,1.0,1,5.0
758,11923,10028202,-2147438097,15,4,12,2,3.0,11.0,7,1.0
759,11923,10028202,-2147438089,14,4,10,0,1.0,6.0,2,1.1111111111111112
760,11923,10028202,-2147438087,15,4,7,1,3.0,8.0,5,1.8333333333333333
761,11923,10028205,-2147438138,14,13,2,9,3.0,5.0,4,1.0
762,11923,10028205,-2147438135,14,13,2,9,2.0,5.0,3,1.0
763,11923,10028205,-2147438133,14,13,2,9,2.0,9.0,5,1.0
764,11923,10028205,-2147438130,14,13,2,9,4.0,5.0,4,1.0
765,11923,10028205,-2147438127,14,13,2,8,1.0,5.0,3,1.0
766,11923,10028205,-2147438105,15,13,2,9,4.0,5.0,4,2.0
767,11923,10028205,-2147438101,14,13,2,9,3.0,5.0,4,1.0
768,11923,10028205,-2147438099,14,13,2,11,3.0,10.0,6,1.0
769,11923,10028205,-2147438094,14,13,2,10,5.0,5.0,5,1.0
770,11923,10028205,-2147438086,15,13,2,9,1.0,9.0,5,2.0
771,11923,10028205,-2147438083,15,14,2,10,5.0,5.0,5,1.0
772,11923,10028271,-2147438101,14,6,2,5,2.0,3.0,2,8.0
773,11923,10028271,-2147438099,6,4,2,4,1.0,1.0,1,2.0
774,11923,10028344,-2147438129,7,6,2,3,1.0,2.0,1,1.0
775,11923,10028344,-2147438126,15,5,5,2,1.0,3.0,2,2.5
776,11923,10028344,-2147438124,12,9,3,6,3.0,6.0,4,1.5
777,11923,10028344,-2147438110,13,6,4,2,1.0,2.0,1,2.3333333333333335
778,11923,10028365,-2147438088,9,5,3,10,2.0,13.0,6,2.0
779,11923,10028491,-2147438137,13,4,2,5,10.0,10.0,10,9.0
780,11923,10028594,-2147438118,10,8,2,6,2.0,6.0,4,2.0
781,11923,10028594,-2147438117,9,8,2,7,1.0,4.0,2,1.0
782,11923,10028772,-2147438140,15,4,9,31,16.0,110.0,51,1.375
783,11923,10028772,-2147438131,15,8,7,5,4.0,12.0,6,1.1666666666666667
784,11923,10028772,-2147438124,15,6,9,3,1.0,9.0,6,1.125
785,11923,10028772,-2147438123,15,6,9,4,2.0,10.0,5,1.125
786,11923,10028772,-2147438099,14,9,5,4,2.0,10.0,6,1.25
787,11923,10028772,-2147438086,15,6,10,3,1.0,12.0,5,1.0
788,11923,10028772,-2147438083,15,5,9,4,2.0,11.0,4,1.25
789,11923,10028920,-2147438096,11,8,2,11,9.0,12.0,10,3.0
790,11923,10028969,-2147438082,15,5,6,4,1.0,4.0,3,2.0
791,11923,10029097,-2147438124,15,14,2,3,4.0,18.0,11,1.0
792,11923,10029097,-2147438123,15,12,3,4,4.0,9.0,6,1.5
793,11923,10029097,-2147438105,14,13,2,0,1.0,3.0,2,1.0
794,11923,10029097,-2147438099,14,9,4,3,3.0,21.0,8,1.6666666666666667
795,11923,10029097,-2147438086,15,8,7,2,1.0,16.0,8,1.1666666666666667
796,11923,10029097,-2147438083,14,13,2,1,5.0,6.0,5,1.0
797,11923,10029195,-2147438101,14,10,2,3,2.0,5.0,3,4.0
798,11923,10029226,-2147438069,7,5,2,9,1.0,3.0,2,2.0
799,11923,10029529,-2147438130,15,5,9,1,1.0,7.0,3,1.25
800,11923,10029529,-2147438127,15,4,10,2,1.0,7.0,3,1.2222222222222223
801,11923,10029529,-2147438124,15,4,9,1,1.0,10.0,3,1.375
802,11923,10029529,-2147438123,15,6,9,4,1.0,8.0,4,1.125
803,11923,10029529,-2147438110,11,4,4,0,1.0,1.0,1,2.3333333333333335
804,11923,10029529,-2147438107,13,7,4,0,1.0,1.0,1,2.0
805,11923,10029529,-2147438099,14,9,5,3,2.0,7.0,4,1.25
806,11923,10029529,-2147438087,9,8,2,2,10.0,11.0,10,1.0
807,11923,10029529,-2147438086,15,5,8,3,1.0,10.0,5,1.4285714285714286
808,11923,10029529,-2147438083,15,5,5,3,2.0,7.0,3,2.5
809,11923,10029609,-2147438096,15,5,2,7,2.0,7.0,4,10.0
810,11923,10029696,-2147438127,15,10,2,5,2.0,5.0,3,5.0
811,11923,10030191,-2147438127,15,4,12,4,4.0,21.0,8,1.0
812,11923,10030466,-2147438135,15,7,2,7,1.0,8.0,4,8.0
813,11923,10030466,-2147438134,15,11,3,9,3.0,5.0,4,2.0
814,11923,10030466,-2147438133,13,7,3,9,2.0,6.0,3,3.0
815,11923,10030466,-2147438126,13,4,3,8,2.0,4.0,3,4.5
816,11923,10030509,-2147438095,13,8,2,9,4.0,10.0,7,5.0
817,11923,10031435,-2147438139,13,9,3,0,1.0,1.0,1,2.0
818,11923,10031435,-2147438135,14,8,3,0,1.0,1.0,1,3.0
819,11923,10031435,-2147438130,14,10,2,0,1.0,2.0,1,4.0
820,11923,10031435,-2147438127,15,4,5,0,1.0,2.0,1,2.75
821,11923,10031435,-2147438124,14,4,5,0,1.0,2.0,1,2.5
822,11923,10031435,-2147438123,15,7,5,0,1.0,4.0,2,2.0
823,11923,10031435,-2147438101,14,12,3,0,1.0,2.0,1,1.0
824,11923,10031435,-2147438099,14,12,3,0,1.0,14.0,5,1.0
825,11923,10031435,-2147438092,15,12,4,1,1.0,5.0,2,1.0
826,11923,10031435,-2147438086,13,7,5,0,1.0,3.0,1,1.5
827,11923,10031435,-2147438083,13,7,4,0,1.0,2.0,1,2.0
828,11923,10031897,-2147438117,15,5,2,7,1.0,1.0,1,10.0
829,11923,10031922,-2147438127,11,5,2,2,1.0,2.0,1,6.0
830,11923,10032430,-2147438102,10,5,3,12,2.0,5.0,3,2.5
831,11923,10032430,-2147438101,9,6,2,12,1.0,3.0,2,3.0
832,11923,10032430,-2147438086,10,9,2,10,1.0,8.0,4,1.0
833,11923,10032431,-2147438133,13,6,2,7,2.0,7.0,4,7.0
834,11923,10032431,-2147438132,13,4,3,20,4.0,22.0,10,4.5
835,11923,10032431,-2147438091,13,8,3,12,8.0,10.0,9,2.5
836,11923,10032434,-2147438125,15,12,2,12,2.0,5.0,3,3.0
837,11923,10033194,-2147438124,13,8,2,10,5.0,12.0,8,5.0
838,11923,10033690,-2147438121,15,4,9,8,2.0,10.0,6,1.375
839,11923,10033690,-2147438120,15,4,6,6,3.0,8.0,5,2.2
840,11923,10033690,-2147438098,8,4,2,4,1.0,3.0,2,4.0
841,11923,10033690,-2147438071,15,4,8,5,1.0,5.0,2,1.5714285714285714
842,11923,10035847,-2147438127,9,7,3,5,1.0,6.0,4,1.0
843,11923,10035847,-2147438122,13,8,3,6,5.0,10.0,7,2.5
844,11923,10035847,-2147438116,10,9,2,2,2.0,10.0,6,1.0
845,11923,10035847,-2147438115,10,9,2,6,2.0,10.0,6,1.0
846,11923,10035847,-2147438069,13,8,4,20,1.0,30.0,10,1.6666666666666667
